episode,steps,epsilon,episode_reward,episode_length,loss,eval_success_rate,eval_avg_reward
572,122999,0.0100,0.0000,256,0.001222,,
573,123255,0.0100,0.0000,256,0.001202,,
574,123511,0.0100,0.0000,256,0.001419,,
575,123767,0.0100,0.0000,256,0.000923,,
576,124023,0.0100,0.0000,256,0.001048,,
577,124279,0.0100,0.0000,256,0.001005,,
578,124535,0.0100,0.0000,256,0.001154,,
579,124791,0.0100,0.0000,256,0.001035,,
580,125047,0.0100,0.0000,256,0.001094,,
581,125303,0.0100,0.0000,256,0.001212,,
582,125559,0.0100,0.0000,256,0.000937,,
583,125815,0.0100,0.0000,256,0.001222,,
584,126071,0.0100,0.0000,256,0.001042,,
585,126327,0.0100,0.0000,256,0.001145,,
586,126583,0.0100,0.0000,256,0.001061,,
587,126839,0.0100,0.0000,256,0.001224,,
588,127095,0.0100,0.0000,256,0.001124,,
589,127351,0.0100,0.0000,256,0.001274,,
590,127607,0.0100,0.0000,256,0.001130,,
591,127863,0.0100,0.0000,256,0.001336,,
592,128119,0.0100,0.0000,256,0.000890,,
593,128375,0.0100,0.0000,256,0.000812,,
594,128631,0.0100,0.0000,256,0.001260,,
595,128887,0.0100,0.0000,256,0.001129,,
596,129143,0.0100,0.0000,256,0.000985,,
597,129399,0.0100,0.0000,256,0.001299,,
598,129655,0.0100,0.0000,256,0.001027,,
599,129911,0.0100,0.0000,256,0.001238,,
600,130167,0.0100,0.0000,256,0.001319,,
601,130423,0.0100,0.0000,256,0.000886,,
602,130679,0.0100,0.0000,256,0.001342,,
603,130935,0.0100,0.0000,256,0.000858,,
604,131191,0.0100,0.0000,256,0.001312,,
605,131447,0.0100,0.0000,256,0.000891,,
606,131703,0.0100,0.0000,256,0.001165,,
607,131959,0.0100,0.0000,256,0.001058,,
608,132215,0.0100,0.0000,256,0.001103,,
609,132471,0.0100,0.0000,256,0.001044,,
610,132727,0.0100,0.0000,256,0.000947,,
611,132983,0.0100,0.0000,256,0.001033,,
612,133239,0.0100,0.0000,256,0.000931,,
613,133495,0.0100,0.0000,256,0.001174,,
614,133751,0.0100,0.0000,256,0.001059,,
615,134007,0.0100,0.0000,256,0.001101,,
616,134263,0.0100,0.0000,256,0.001151,,
617,134519,0.0100,0.0000,256,0.001033,,
618,134775,0.0100,0.0000,256,0.000765,,
619,135031,0.0100,0.0000,256,0.001002,,
620,135287,0.0100,0.0000,256,0.001160,,
621,135543,0.0100,0.0000,256,0.000825,,
622,135799,0.0100,0.0000,256,0.000833,,
623,136055,0.0100,0.0000,256,0.000861,,
624,136311,0.0100,0.0000,256,0.001049,,
625,136567,0.0100,0.0000,256,0.000915,,
626,136823,0.0100,0.0000,256,0.001268,,
627,137079,0.0100,0.0000,256,0.001036,,
628,137335,0.0100,0.0000,256,0.000972,,
629,137591,0.0100,0.0000,256,0.000874,,
630,137847,0.0100,0.0000,256,0.000926,,
631,138103,0.0100,0.0000,256,0.000914,,
632,138359,0.0100,0.0000,256,0.001004,,
633,138615,0.0100,0.0000,256,0.000712,,
634,138871,0.0100,0.0000,256,0.000894,,
635,139127,0.0100,0.0000,256,0.001247,,
636,139383,0.0100,0.0000,256,0.000700,,
637,139639,0.0100,0.0000,256,0.000894,,
638,139895,0.0100,0.0000,256,0.000685,,
639,140151,0.0100,0.0000,256,0.000863,,
640,140407,0.0100,0.0000,256,0.000755,,
641,140663,0.0100,0.0000,256,0.000833,,
642,140919,0.0100,0.0000,256,0.000859,,
643,141175,0.0100,0.0000,256,0.000617,,
644,141431,0.0100,0.0000,256,0.001034,,
645,141687,0.0100,0.0000,256,0.000399,,
646,141943,0.0100,0.0000,256,0.001155,,
647,142199,0.0100,0.0000,256,0.000636,,
648,142455,0.0100,0.0000,256,0.000724,,
649,142711,0.0100,0.0000,256,0.000584,,
650,142967,0.0100,0.0000,256,0.000758,,
651,143223,0.0100,0.0000,256,0.000945,,
652,143479,0.0100,0.0000,256,0.000565,,
653,143735,0.0100,0.0000,256,0.000885,,
654,143991,0.0100,0.0000,256,0.000628,,
655,144247,0.0100,0.0000,256,0.000755,,
656,144503,0.0100,0.0000,256,0.000683,,
657,144759,0.0100,0.0000,256,0.000888,,
658,145015,0.0100,0.0000,256,0.000777,,
659,145271,0.0100,0.0000,256,0.000620,,
660,145527,0.0100,0.0000,256,0.000713,,
661,145783,0.0100,0.0000,256,0.000810,,
662,146039,0.0100,0.0000,256,0.000565,,
663,146295,0.0100,0.0000,256,0.000767,,
664,146551,0.0100,0.0000,256,0.000530,,
665,146807,0.0100,0.0000,256,0.000628,,
666,147063,0.0100,0.0000,256,0.000819,,
667,147319,0.0100,0.0000,256,0.000814,,
668,147575,0.0100,0.0000,256,0.000708,,
669,147831,0.0100,0.0000,256,0.000633,,
670,148087,0.0100,0.0000,256,0.000823,,
671,148343,0.0100,0.0000,256,0.000708,,
672,148599,0.0100,0.0000,256,0.000561,,
673,148855,0.0100,0.0000,256,0.000747,,
674,149111,0.0100,0.0000,256,0.000557,,
675,149367,0.0100,0.0000,256,0.000637,,
676,149623,0.0100,0.0000,256,0.000710,,
677,149879,0.0100,0.0000,256,0.000524,,
678,150135,0.0100,0.0000,256,0.000553,,
679,150391,0.0100,0.0000,256,0.000992,,
680,150647,0.0100,0.0000,256,0.000622,,
681,150903,0.0100,0.0000,256,0.000777,,
682,151159,0.0100,0.0000,256,0.000724,,
683,151415,0.0100,0.0000,256,0.000442,,
684,151671,0.0100,0.0000,256,0.000642,,
685,151927,0.0100,0.0000,256,0.000639,,
686,152183,0.0100,0.0000,256,0.000621,,
687,152439,0.0100,0.0000,256,0.000539,,
688,152695,0.0100,0.0000,256,0.000549,,
689,152951,0.0100,0.0000,256,0.000823,,
690,153207,0.0100,0.0000,256,0.000529,,
691,153463,0.0100,0.0000,256,0.000390,,
692,153719,0.0100,0.0000,256,0.000742,,
693,153975,0.0100,0.0000,256,0.000682,,
694,154231,0.0100,0.0000,256,0.000779,,
695,154487,0.0100,0.0000,256,0.000600,,
696,154743,0.0100,0.0000,256,0.000520,,
697,154999,0.0100,0.0000,256,0.000471,,
698,155255,0.0100,0.0000,256,0.000544,,
699,155511,0.0100,0.0000,256,0.000549,,
700,155767,0.0100,0.0000,256,0.000582,,
701,156023,0.0100,0.0000,256,0.000746,,
702,156279,0.0100,0.0000,256,0.000419,,
703,156535,0.0100,0.0000,256,0.000841,,
704,156791,0.0100,0.0000,256,0.000627,,
705,157047,0.0100,0.0000,256,0.000720,,
706,157303,0.0100,0.0000,256,0.000776,,
707,157559,0.0100,0.0000,256,0.000774,,
708,157815,0.0100,0.0000,256,0.000575,,
709,158071,0.0100,0.0000,256,0.000510,,
710,158327,0.0100,0.0000,256,0.000555,,
711,158583,0.0100,0.0000,256,0.000540,,
712,158839,0.0100,0.0000,256,0.000626,,
713,159095,0.0100,0.0000,256,0.000643,,
714,159351,0.0100,0.0000,256,0.000728,,
715,159607,0.0100,0.0000,256,0.000643,,
716,159863,0.0100,0.0000,256,0.000429,,
717,160119,0.0100,0.0000,256,0.000671,,
718,160375,0.0100,0.0000,256,0.000374,,
719,160631,0.0100,0.0000,256,0.000655,,
720,160887,0.0100,0.0000,256,0.000766,,
721,161143,0.0100,0.0000,256,0.000463,,
722,161399,0.0100,0.0000,256,0.000382,,
723,161655,0.0100,0.0000,256,0.000607,,
724,161911,0.0100,0.0000,256,0.000534,,
725,162167,0.0100,0.0000,256,0.000328,,
726,162423,0.0100,0.0000,256,0.000410,,
727,162679,0.0100,0.0000,256,0.000761,,
728,162935,0.0100,0.0000,256,0.000490,,
729,163191,0.0100,0.0000,256,0.000605,,
730,163447,0.0100,0.0000,256,0.000564,,
731,163703,0.0100,0.0000,256,0.000592,,
732,163959,0.0100,0.0000,256,0.000804,,
733,164215,0.0100,0.0000,256,0.000494,,
734,164471,0.0100,0.0000,256,0.000258,,
735,164727,0.0100,0.0000,256,0.000406,,
736,164983,0.0100,0.0000,256,0.000410,,
737,165239,0.0100,0.0000,256,0.000770,,
738,165495,0.0100,0.0000,256,0.000555,,
739,165751,0.0100,0.0000,256,0.000754,,
740,166007,0.0100,0.0000,256,0.000549,,
741,166263,0.0100,0.0000,256,0.001176,,
742,166519,0.0100,0.0000,256,0.000552,,
743,166775,0.0100,0.0000,256,0.000437,,
744,167031,0.0100,0.0000,256,0.000369,,
745,167287,0.0100,0.0000,256,0.000456,,
746,167543,0.0100,0.0000,256,0.000556,,
747,167799,0.0100,0.0000,256,0.000591,,
748,168055,0.0100,0.0000,256,0.000517,,
749,168311,0.0100,0.0000,256,0.000462,,
750,168567,0.0100,0.0000,256,0.000567,,
751,168823,0.0100,0.0000,256,0.000513,,
752,169079,0.0100,0.0000,256,0.000510,,
753,169335,0.0100,0.0000,256,0.000608,,
754,169591,0.0100,0.0000,256,0.000580,,
755,169847,0.0100,0.0000,256,0.000717,,
756,170103,0.0100,0.0000,256,0.000290,,
757,170359,0.0100,0.0000,256,0.000536,,
758,170615,0.0100,0.0000,256,0.000608,,
759,170871,0.0100,0.0000,256,0.000434,,
760,171127,0.0100,0.0000,256,0.000605,,
761,171383,0.0100,0.0000,256,0.000728,,
762,171639,0.0100,0.0000,256,0.000641,,
763,171895,0.0100,0.0000,256,0.000517,,
764,172151,0.0100,0.0000,256,0.000665,,
765,172407,0.0100,0.0000,256,0.000676,,
766,172663,0.0100,0.0000,256,0.000629,,
767,172919,0.0100,0.0000,256,0.000467,,
768,173175,0.0100,0.0000,256,0.000471,,
769,173431,0.0100,0.0000,256,0.000479,,
770,173687,0.0100,0.0000,256,0.000520,,
771,173943,0.0100,0.0000,256,0.000851,,
772,174199,0.0100,0.0000,256,0.000279,,
773,174455,0.0100,0.0000,256,0.000558,,
774,174711,0.0100,0.0000,256,0.000796,,
775,174967,0.0100,0.0000,256,0.000604,,
776,175223,0.0100,0.0000,256,0.000522,,
777,175479,0.0100,0.0000,256,0.000539,,
778,175735,0.0100,0.0000,256,0.000730,,
779,175991,0.0100,0.0000,256,0.000744,,
780,176247,0.0100,0.0000,256,0.000596,,
781,176503,0.0100,0.0000,256,0.000586,,
782,176759,0.0100,0.0000,256,0.000553,,
783,177015,0.0100,0.0000,256,0.000603,,
784,177271,0.0100,0.0000,256,0.000669,,
785,177527,0.0100,0.0000,256,0.000538,,
786,177783,0.0100,0.0000,256,0.000708,,
787,178039,0.0100,0.0000,256,0.000647,,
788,178295,0.0100,0.0000,256,0.000341,,
789,178551,0.0100,0.0000,256,0.000301,,
790,178807,0.0100,0.0000,256,0.000492,,
791,179063,0.0100,0.0000,256,0.000623,,
792,179319,0.0100,0.0000,256,0.000582,,
793,179575,0.0100,0.0000,256,0.000589,,
794,179831,0.0100,0.0000,256,0.000561,,
795,180087,0.0100,0.0000,256,0.000577,,
796,180343,0.0100,0.0000,256,0.000531,,
797,180599,0.0100,0.0000,256,0.000477,,
798,180855,0.0100,0.0000,256,0.000900,,
799,181111,0.0100,0.0000,256,0.000458,,
800,181367,0.0100,0.0000,256,0.000450,,
801,181623,0.0100,0.0000,256,0.000293,,
802,181879,0.0100,0.0000,256,0.000752,,
803,182135,0.0100,0.0000,256,0.000410,,
804,182391,0.0100,0.0000,256,0.000685,,
805,182647,0.0100,0.0000,256,0.000722,,
806,182903,0.0100,0.0000,256,0.001014,,
807,183159,0.0100,0.0000,256,0.000500,,
808,183415,0.0100,0.0000,256,0.000409,,
809,183671,0.0100,0.0000,256,0.000540,,
810,183927,0.0100,0.0000,256,0.000713,,
811,184183,0.0100,0.0000,256,0.000392,,
812,184439,0.0100,0.0000,256,0.000605,,
813,184695,0.0100,0.0000,256,0.000554,,
814,184951,0.0100,0.0000,256,0.000457,,
815,185207,0.0100,0.0000,256,0.000550,,
816,185463,0.0100,0.0000,256,0.000636,,
817,185719,0.0100,0.0000,256,0.000419,,
818,185975,0.0100,0.0000,256,0.000899,,
819,186231,0.0100,0.0000,256,0.000447,,
820,186487,0.0100,0.0000,256,0.000543,,
821,186743,0.0100,0.0000,256,0.000572,,
822,186999,0.0100,0.0000,256,0.000641,,
823,187255,0.0100,0.0000,256,0.000381,,
824,187511,0.0100,0.0000,256,0.000483,,
825,187767,0.0100,0.0000,256,0.000720,,
826,188023,0.0100,0.0000,256,0.000360,,
827,188279,0.0100,0.0000,256,0.000313,,
828,188535,0.0100,0.0000,256,0.000550,,
829,188791,0.0100,0.0000,256,0.000563,,
830,189047,0.0100,0.0000,256,0.000637,,
831,189303,0.0100,0.0000,256,0.000495,,
832,189559,0.0100,0.0000,256,0.000447,,
833,189815,0.0100,0.0000,256,0.000593,,
834,190071,0.0100,0.0000,256,0.000428,,
835,190327,0.0100,0.0000,256,0.000710,,
836,190583,0.0100,0.0000,256,0.000432,,
837,190839,0.0100,0.0000,256,0.000669,,
838,191095,0.0100,0.0000,256,0.000672,,
839,191351,0.0100,0.0000,256,0.000632,,
840,191607,0.0100,0.0000,256,0.000734,,
841,191863,0.0100,0.0000,256,0.000589,,
842,192119,0.0100,0.0000,256,0.000696,,
843,192375,0.0100,0.0000,256,0.000668,,
844,192631,0.0100,0.0000,256,0.000778,,
845,192887,0.0100,0.0000,256,0.000607,,
846,193143,0.0100,0.0000,256,0.000543,,
847,193399,0.0100,0.0000,256,0.000543,,
848,193655,0.0100,0.0000,256,0.000562,,
849,193911,0.0100,0.0000,256,0.000815,,
850,194167,0.0100,0.0000,256,0.000907,,
851,194423,0.0100,0.0000,256,0.000827,,
852,194679,0.0100,0.0000,256,0.000659,,
853,194935,0.0100,0.0000,256,0.000637,,
854,195191,0.0100,0.0000,256,0.000431,,
855,195447,0.0100,0.0000,256,0.000954,,
856,195703,0.0100,0.0000,256,0.000498,,
857,195959,0.0100,0.0000,256,0.000516,,
858,196215,0.0100,0.0000,256,0.000663,,
859,196471,0.0100,0.0000,256,0.000729,,
860,196727,0.0100,0.0000,256,0.000730,,
861,196983,0.0100,0.0000,256,0.000573,,
862,197239,0.0100,0.0000,256,0.000605,,
863,197495,0.0100,0.0000,256,0.000635,,
864,197751,0.0100,0.0000,256,0.000449,,
865,198007,0.0100,0.0000,256,0.000622,,
866,198263,0.0100,0.0000,256,0.000838,,
867,198519,0.0100,0.0000,256,0.000484,,
868,198775,0.0100,0.0000,256,0.000309,,
869,199031,0.0100,0.0000,256,0.000652,,
870,199287,0.0100,0.0000,256,0.000481,,
871,199543,0.0100,0.0000,256,0.000368,,
872,199799,0.0100,0.0000,256,0.000686,,
873,200055,0.0100,0.0000,256,0.000266,,
874,200311,0.0100,0.0000,256,0.000427,,
875,200567,0.0100,0.0000,256,0.000396,,
876,200823,0.0100,0.0000,256,0.000298,,
877,201079,0.0100,0.0000,256,0.000543,,
878,201335,0.0100,0.0000,256,0.000382,,
879,201591,0.0100,0.0000,256,0.000653,,
880,201847,0.0100,0.0000,256,0.000312,,
881,202103,0.0100,0.0000,256,0.000875,,
882,202359,0.0100,0.0000,256,0.000635,,
883,202615,0.0100,0.0000,256,0.000648,,
884,202871,0.0100,0.0000,256,0.000904,,
885,203127,0.0100,0.0000,256,0.000591,,
886,203383,0.0100,0.0000,256,0.000568,,
887,203639,0.0100,0.0000,256,0.000656,,
888,203895,0.0100,0.0000,256,0.000555,,
889,204151,0.0100,0.0000,256,0.000738,,
890,204407,0.0100,0.0000,256,0.000679,,
891,204663,0.0100,0.0000,256,0.000714,,
892,204919,0.0100,0.0000,256,0.000774,,
893,205175,0.0100,0.0000,256,0.000709,,
894,205431,0.0100,0.0000,256,0.000623,,
895,205687,0.0100,0.0000,256,0.000510,,
896,205943,0.0100,0.0000,256,0.000668,,
897,206199,0.0100,0.0000,256,0.000820,,
898,206455,0.0100,0.0000,256,0.000726,,
899,206711,0.0100,0.0000,256,0.000588,,
900,206967,0.0100,0.0000,256,0.000685,,
901,207223,0.0100,0.0000,256,0.000555,,
902,207479,0.0100,0.0000,256,0.000481,,
903,207735,0.0100,0.0000,256,0.000741,,
904,207991,0.0100,0.0000,256,0.000620,,
905,208247,0.0100,0.0000,256,0.000576,,
906,208503,0.0100,0.0000,256,0.000455,,
907,208759,0.0100,0.0000,256,0.000444,,
908,209015,0.0100,0.0000,256,0.000900,,
909,209271,0.0100,0.0000,256,0.000473,,
910,209527,0.0100,0.0000,256,0.000520,,
911,209783,0.0100,0.0000,256,0.000480,,
912,210039,0.0100,0.0000,256,0.000609,,
913,210295,0.0100,0.0000,256,0.000480,,
914,210551,0.0100,0.0000,256,0.000528,,
915,210807,0.0100,0.0000,256,0.000775,,
916,211063,0.0100,0.0000,256,0.000447,,
917,211319,0.0100,0.0000,256,0.000514,,
918,211575,0.0100,0.0000,256,0.000778,,
919,211831,0.0100,0.0000,256,0.000696,,
920,212087,0.0100,0.0000,256,0.000603,,
921,212343,0.0100,0.0000,256,0.000554,,
922,212599,0.0100,0.0000,256,0.000466,,
923,212855,0.0100,0.0000,256,0.000717,,
924,213111,0.0100,0.0000,256,0.000523,,
925,213367,0.0100,0.0000,256,0.000530,,
926,213623,0.0100,0.0000,256,0.000586,,
927,213879,0.0100,0.0000,256,0.000714,,
928,214135,0.0100,0.0000,256,0.000517,,
929,214391,0.0100,0.0000,256,0.000737,,
930,214647,0.0100,0.0000,256,0.000736,,
931,214903,0.0100,0.0000,256,0.000485,,
932,215159,0.0100,0.0000,256,0.000584,,
933,215415,0.0100,0.0000,256,0.000580,,
934,215671,0.0100,0.0000,256,0.000671,,
935,215927,0.0100,0.0000,256,0.000567,,
936,216183,0.0100,0.0000,256,0.000504,,
937,216439,0.0100,0.0000,256,0.000651,,
938,216695,0.0100,0.0000,256,0.000557,,
939,216951,0.0100,0.0000,256,0.001006,,
940,217207,0.0100,0.0000,256,0.000650,,
941,217463,0.0100,0.0000,256,0.000647,,
942,217719,0.0100,0.0000,256,0.000727,,
943,217975,0.0100,0.0000,256,0.000891,,
944,218231,0.0100,0.0000,256,0.000659,,
945,218487,0.0100,0.0000,256,0.000637,,
946,218743,0.0100,0.0000,256,0.000563,,
947,218999,0.0100,0.0000,256,0.000488,,
948,219255,0.0100,0.0000,256,0.000577,,
949,219511,0.0100,0.0000,256,0.000606,,
950,219767,0.0100,0.0000,256,0.000427,,
951,220023,0.0100,0.0000,256,0.000346,,
952,220279,0.0100,0.0000,256,0.000718,,
953,220535,0.0100,0.0000,256,0.000461,,
954,220791,0.0100,0.0000,256,0.000864,,
955,221047,0.0100,0.0000,256,0.000575,,
956,221303,0.0100,0.0000,256,0.000561,,
957,221559,0.0100,0.0000,256,0.000541,,
958,221815,0.0100,0.0000,256,0.000512,,
959,222071,0.0100,0.0000,256,0.000406,,
960,222327,0.0100,0.0000,256,0.000422,,
961,222583,0.0100,0.0000,256,0.000285,,
962,222839,0.0100,0.0000,256,0.000300,,
963,223095,0.0100,0.0000,256,0.000548,,
964,223351,0.0100,0.0000,256,0.000530,,
965,223607,0.0100,0.0000,256,0.000458,,
966,223863,0.0100,0.0000,256,0.000635,,
967,224119,0.0100,0.0000,256,0.000665,,
968,224375,0.0100,0.0000,256,0.000608,,
969,224631,0.0100,0.0000,256,0.000604,,
970,224887,0.0100,0.0000,256,0.000512,,
971,225143,0.0100,0.0000,256,0.000643,,
972,225399,0.0100,0.0000,256,0.000331,,
973,225655,0.0100,0.0000,256,0.000587,,
974,225911,0.0100,0.0000,256,0.000489,,
975,226167,0.0100,0.0000,256,0.000342,,
976,226423,0.0100,0.0000,256,0.000539,,
977,226679,0.0100,0.0000,256,0.000706,,
978,226935,0.0100,0.0000,256,0.000464,,
979,227191,0.0100,0.0000,256,0.000810,,
980,227447,0.0100,0.0000,256,0.000590,,
981,227703,0.0100,0.0000,256,0.000724,,
982,227959,0.0100,0.0000,256,0.000446,,
983,228215,0.0100,0.0000,256,0.000314,,
984,228471,0.0100,0.0000,256,0.000581,,
985,228727,0.0100,0.0000,256,0.000553,,
986,228983,0.0100,0.0000,256,0.000503,,
987,229239,0.0100,0.0000,256,0.000464,,
988,229495,0.0100,0.0000,256,0.000294,,
989,229751,0.0100,0.0000,256,0.000440,,
990,230007,0.0100,0.0000,256,0.000420,,
991,230263,0.0100,0.0000,256,0.000558,,
992,230519,0.0100,0.0000,256,0.000495,,
993,230775,0.0100,0.0000,256,0.000338,,
994,231031,0.0100,0.0000,256,0.000420,,
995,231287,0.0100,0.0000,256,0.000585,,
996,231543,0.0100,0.0000,256,0.000464,,
997,231799,0.0100,0.0000,256,0.000385,,
998,232055,0.0100,0.0000,256,0.000578,,
999,232311,0.0100,0.0000,256,0.000730,,
1000,232567,0.0100,0.0000,256,0.000404,0.0000,0.0000
1001,232823,0.0100,0.0000,256,0.000632,,
1002,233027,0.0100,0.2828,204,0.000484,,
1003,233283,0.0100,0.0000,256,0.000499,,
1004,233539,0.0100,0.0000,256,0.000520,,
1005,233795,0.0100,0.0000,256,0.000641,,
1006,234051,0.0100,0.0000,256,0.000268,,
1007,234307,0.0100,0.0000,256,0.000215,,
1008,234381,0.0100,0.7398,74,0.000668,,
1009,234637,0.0100,0.0000,256,0.000512,,
1010,234893,0.0100,0.0000,256,0.000619,,
1011,235149,0.0100,0.0000,256,0.000564,,
1012,235405,0.0100,0.0000,256,0.000785,,
1013,235516,0.0100,0.6098,111,0.000421,,
1014,235772,0.0100,0.0000,256,0.000708,,
1015,236028,0.0100,0.0000,256,0.000462,,
1016,236284,0.0100,0.0000,256,0.000613,,
1017,236540,0.0100,0.0000,256,0.000571,,
1018,236796,0.0100,0.0000,256,0.000416,,
1019,237052,0.0100,0.0000,256,0.000404,,
1020,237308,0.0100,0.0000,256,0.000700,,
1021,237564,0.0100,0.0000,256,0.000648,,
1022,237820,0.0100,0.0000,256,0.000589,,
1023,238076,0.0100,0.0000,256,0.000377,,
1024,238332,0.0100,0.0000,256,0.000585,,
1025,238588,0.0100,0.0000,256,0.000694,,
1026,238844,0.0100,0.0000,256,0.000567,,
1027,239100,0.0100,0.0000,256,0.000541,,
1028,239356,0.0100,0.0000,256,0.000620,,
1029,239389,0.0100,0.8840,33,0.000641,,
1030,239645,0.0100,0.0000,256,0.000884,,
1031,239796,0.0100,0.4691,151,0.000861,,
1032,240052,0.0100,0.0000,256,0.000892,,
1033,240308,0.0100,0.0000,256,0.000475,,
1034,240564,0.0100,0.0000,256,0.000682,,
1035,240820,0.0100,0.0000,256,0.000523,,
1036,241076,0.0100,0.0000,256,0.000540,,
1037,241322,0.0100,0.1352,246,0.000461,,
1038,241578,0.0100,0.0000,256,0.000431,,
1039,241834,0.0100,0.0000,256,0.000450,,
1040,242090,0.0100,0.0000,256,0.000604,,
1041,242346,0.0100,0.0000,256,0.000442,,
1042,242602,0.0100,0.0000,256,0.000499,,
1043,242858,0.0100,0.0000,256,0.000848,,
1044,243114,0.0100,0.0000,256,0.000569,,
1045,243298,0.0100,0.3531,184,0.000723,,
1046,243549,0.0100,0.1176,251,0.000464,,
1047,243805,0.0100,0.0000,256,0.000476,,
1048,244061,0.0100,0.0000,256,0.000620,,
1049,244218,0.0100,0.4480,157,0.000440,,
1050,244233,0.0100,0.9473,15,0.001291,,
1051,244489,0.0100,0.0000,256,0.000512,,
1052,244572,0.0100,0.7082,83,0.000250,,
1053,244585,0.0100,0.9543,13,0.000733,,
1054,244625,0.0100,0.8594,40,0.000459,,
1055,244713,0.0100,0.6906,88,0.000793,,
1056,244804,0.0100,0.6801,91,0.000364,,
1057,244978,0.0100,0.3883,174,0.000632,,
1058,245186,0.0100,0.2687,208,0.000547,,
1059,245402,0.0100,0.2406,216,0.000475,,
1060,245562,0.0100,0.4375,160,0.000619,,
1061,245577,0.0100,0.9473,15,0.000008,,
1062,245592,0.0100,0.9473,15,0.000010,,
1063,245848,0.0100,0.0000,256,0.000653,,
1064,245985,0.0100,0.5184,137,0.000869,,
1065,246010,0.0100,0.9121,25,0.000302,,
1066,246221,0.0100,0.2582,211,0.000631,,
1067,246236,0.0100,0.9473,15,0.000006,,
1068,246287,0.0100,0.8207,51,0.000944,,
1069,246302,0.0100,0.9473,15,0.000548,,
1070,246351,0.0100,0.8277,49,0.000815,,
1071,246364,0.0100,0.9543,13,0.000018,,
1072,246405,0.0100,0.8559,41,0.000054,,
1073,246418,0.0100,0.9543,13,0.000004,,
1074,246431,0.0100,0.9543,13,0.000534,,
1075,246450,0.0100,0.9332,19,0.000009,,
1076,246533,0.0100,0.7082,83,0.000395,,
1077,246789,0.0100,0.0000,256,0.000657,,
1078,246803,0.0100,0.9508,14,0.000007,,
1079,246826,0.0100,0.9191,23,0.000007,,
1080,246840,0.0100,0.9508,14,0.001019,,
1081,246853,0.0100,0.9543,13,0.000393,,
1082,246866,0.0100,0.9543,13,0.000919,,
1083,246879,0.0100,0.9543,13,0.000018,,
1084,246893,0.0100,0.9508,14,0.001136,,
1085,246908,0.0100,0.9473,15,0.001026,,
1086,246981,0.0100,0.7434,73,0.001034,,
1087,247013,0.0100,0.8875,32,0.000686,,
1088,247105,0.0100,0.6766,92,0.000677,,
1089,247257,0.0100,0.4656,152,0.000336,,
1090,247270,0.0100,0.9543,13,0.000553,,
1091,247284,0.0100,0.9508,14,0.000804,,
1092,247319,0.0100,0.8770,35,0.000013,,
1093,247332,0.0100,0.9543,13,0.000008,,
1094,247362,0.0100,0.8945,30,0.000745,,
1095,247535,0.0100,0.3918,173,0.000373,,
1096,247548,0.0100,0.9543,13,0.000018,,
1097,247562,0.0100,0.9508,14,0.000010,,
1098,247591,0.0100,0.8980,29,0.000478,,
1099,247604,0.0100,0.9543,13,0.001020,,
1100,247617,0.0100,0.9543,13,0.000420,,
1101,247630,0.0100,0.9543,13,0.000027,,
1102,247643,0.0100,0.9543,13,0.000622,,
1103,247658,0.0100,0.9473,15,0.000594,,
1104,247722,0.0100,0.7750,64,0.000899,,
1105,247978,0.0100,0.0000,256,0.000645,,
1106,247991,0.0100,0.9543,13,0.000024,,
1107,248004,0.0100,0.9543,13,0.001569,,
1108,248260,0.0100,0.0000,256,0.000609,,
1109,248298,0.0100,0.8664,38,0.000910,,
1110,248431,0.0100,0.5324,133,0.000862,,
1111,248599,0.0100,0.4094,168,0.000507,,
1112,248782,0.0100,0.3566,183,0.000679,,
1113,248821,0.0100,0.8629,39,0.000047,,
1114,248836,0.0100,0.9473,15,0.000031,,
1115,248941,0.0100,0.6309,105,0.000660,,
1116,248979,0.0100,0.8664,38,0.000056,,
1117,248991,0.0100,0.9578,12,0.000014,,
1118,249004,0.0100,0.9543,13,0.000546,,
1119,249233,0.0100,0.1949,229,0.000873,,
1120,249246,0.0100,0.9543,13,0.001565,,
1121,249323,0.0100,0.7293,77,0.001349,,
1122,249336,0.0100,0.9543,13,0.000016,,
1123,249349,0.0100,0.9543,13,0.000733,,
1124,249381,0.0100,0.8875,32,0.000425,,
1125,249467,0.0100,0.6977,86,0.000563,,
1126,249723,0.0100,0.0000,256,0.000303,,
1127,249899,0.0100,0.3812,176,0.001175,,
1128,249994,0.0100,0.6660,95,0.000335,,
1129,250059,0.0100,0.7715,65,0.000488,,
1130,250113,0.0100,0.8102,54,0.000736,,
1131,250126,0.0100,0.9543,13,0.000646,,
1132,250139,0.0100,0.9543,13,0.001918,,
1133,250152,0.0100,0.9543,13,0.000089,,
1134,250165,0.0100,0.9543,13,0.000707,,
1135,250178,0.0100,0.9543,13,0.000118,,
1136,250191,0.0100,0.9543,13,0.000017,,
1137,250204,0.0100,0.9543,13,0.001052,,
1138,250217,0.0100,0.9543,13,0.000422,,
1139,250244,0.0100,0.9051,27,0.002234,,
1140,250435,0.0100,0.3285,191,0.001206,,
1141,250464,0.0100,0.8980,29,0.000552,,
1142,250495,0.0100,0.8910,31,0.000801,,
1143,250508,0.0100,0.9543,13,0.000042,,
1144,250525,0.0100,0.9402,17,0.000682,,
1145,250538,0.0100,0.9543,13,0.000031,,
1146,250551,0.0100,0.9543,13,0.000025,,
