episode,steps,epsilon,episode_reward,episode_length,loss,eval_success_rate,eval_avg_reward
72,14686,0.8190,0.6484,100,0.000235,,
73,14876,0.8167,0.3320,190,0.000236,,
74,15132,0.8135,0.0000,256,0.001019,,
75,15263,0.8119,0.5395,131,0.000639,,
76,15496,0.8090,0.1809,233,0.000500,,
77,15633,0.8073,0.5184,137,0.001262,,
78,15889,0.8041,0.0000,256,0.000618,,
79,16145,0.8010,0.0000,256,0.000612,,
80,16401,0.7978,0.0000,256,0.000819,,
81,16657,0.7946,0.0000,256,0.000586,,
82,16689,0.7942,0.8875,32,0.000022,,
83,16945,0.7911,0.0000,256,0.000449,,
84,16970,0.7908,0.9121,25,0.000053,,
85,17226,0.7876,0.0000,256,0.000228,,
86,17328,0.7864,0.6414,102,0.000899,,
87,17483,0.7844,0.4551,155,0.000521,,
88,17506,0.7841,0.9191,23,0.000011,,
89,17762,0.7810,0.0000,256,0.000903,,
90,17952,0.7786,0.3320,190,0.000773,,
91,18208,0.7755,0.0000,256,0.000957,,
92,18464,0.7723,0.0000,256,0.000990,,
93,18610,0.7705,0.4867,146,0.000446,,
94,18866,0.7673,0.0000,256,0.000667,,
95,19098,0.7644,0.1844,232,0.000556,,
96,19298,0.7620,0.2969,200,0.000749,,
97,19554,0.7588,0.0000,256,0.000780,,
98,19810,0.7556,0.0000,256,0.000238,,
99,19930,0.7541,0.5781,120,0.000815,,
100,20127,0.7517,0.3074,197,0.000471,,
101,20383,0.7485,0.0000,256,0.000499,,
102,20639,0.7454,0.0000,256,0.000241,,
103,20772,0.7437,0.5324,133,0.001122,,
104,21028,0.7406,0.0000,256,0.000577,,
105,21193,0.7385,0.4199,165,0.000364,,
106,21274,0.7375,0.7152,81,0.000477,,
107,21334,0.7368,0.7891,60,0.000005,,
108,21590,0.7336,0.0000,256,0.000739,,
109,21846,0.7304,0.0000,256,0.000170,,
110,21977,0.7288,0.5395,131,0.000210,,
111,22094,0.7274,0.5887,117,0.000792,,
112,22350,0.7242,0.0000,256,0.000374,,
113,22493,0.7224,0.4973,143,0.001267,,
114,22570,0.7215,0.7293,77,0.001762,,
115,22594,0.7212,0.9156,24,0.000379,,
116,22645,0.7205,0.8207,51,0.000260,,
117,22901,0.7174,0.0000,256,0.000798,,
118,23157,0.7142,0.0000,256,0.000829,,
119,23194,0.7137,0.8699,37,0.000720,,
120,23268,0.7129,0.7398,74,0.000797,,
121,23524,0.7097,0.0000,256,0.000537,,
122,23780,0.7065,0.0000,256,0.000294,,
123,23991,0.7039,0.2582,211,0.000132,,
124,24247,0.7007,0.0000,256,0.000735,,
125,24503,0.6976,0.0000,256,0.000220,,
126,24563,0.6968,0.7891,60,0.000564,,
127,24659,0.6956,0.6625,96,0.000665,,
128,24686,0.6953,0.9051,27,0.001819,,
129,24726,0.6948,0.8594,40,0.001540,,
130,24982,0.6916,0.0000,256,0.000681,,
131,25043,0.6909,0.7855,61,0.000587,,
132,25299,0.6877,0.0000,256,0.000571,,
133,25323,0.6874,0.9156,24,0.000348,,
134,25579,0.6842,0.0000,256,0.000388,,
135,25741,0.6822,0.4305,162,0.000132,,
136,25928,0.6799,0.3426,187,0.000712,,
137,26035,0.6786,0.6238,107,0.000483,,
138,26105,0.6777,0.7539,70,0.000906,,
139,26361,0.6745,0.0000,256,0.000827,,
140,26617,0.6714,0.0000,256,0.000816,,
141,26807,0.6690,0.3320,190,0.000146,,
142,26877,0.6682,0.7539,70,0.000374,,
143,27102,0.6654,0.2090,225,0.001197,,
144,27129,0.6650,0.9051,27,0.001818,,
145,27205,0.6641,0.7328,76,0.000565,,
146,27352,0.6623,0.4832,147,0.000759,,
147,27502,0.6604,0.4727,150,0.002003,,
148,27758,0.6573,0.0000,256,0.000651,,
149,27994,0.6543,0.1703,236,0.000853,,
150,28027,0.6539,0.8840,33,0.000142,,
151,28283,0.6508,0.0000,256,0.000745,,
152,28391,0.6494,0.6203,108,0.001158,,
153,28647,0.6463,0.0000,256,0.000651,,
154,28686,0.6458,0.8629,39,0.000942,,
155,28882,0.6434,0.3109,196,0.001134,,
156,28991,0.6420,0.6168,109,0.000558,,
157,29247,0.6388,0.0000,256,0.001320,,
158,29503,0.6357,0.0000,256,0.000467,,
159,29759,0.6325,0.0000,256,0.000735,,
160,29817,0.6318,0.7961,58,0.000041,,
161,30073,0.6286,0.0000,256,0.000279,,
162,30329,0.6254,0.0000,256,0.001169,,
163,30479,0.6236,0.4727,150,0.000487,,
164,30544,0.6228,0.7715,65,0.000755,,
165,30800,0.6196,0.0000,256,0.001067,,
166,31056,0.6165,0.0000,256,0.000618,,
167,31096,0.6160,0.8594,40,0.000235,,
168,31253,0.6140,0.4480,157,0.000633,,
169,31414,0.6120,0.4340,161,0.000718,,
170,31448,0.6116,0.8805,34,0.000308,,
171,31532,0.6106,0.7047,84,0.001721,,
172,31559,0.6102,0.9051,27,0.001918,,
173,31807,0.6072,0.1281,248,0.000740,,
174,31877,0.6063,0.7539,70,0.002290,,
175,32133,0.6031,0.0000,256,0.000756,,
176,32290,0.6012,0.4480,157,0.000930,,
177,32509,0.5985,0.2301,219,0.000898,,
178,32711,0.5960,0.2898,202,0.001104,,
179,32812,0.5947,0.6449,101,0.001397,,
180,32834,0.5944,0.9227,22,0.001210,,
181,32956,0.5930,0.5711,122,0.001644,,
182,33195,0.5900,0.1598,239,0.000711,,
183,33391,0.5876,0.3109,196,0.001368,,
184,33589,0.5851,0.3039,198,0.000586,,
185,33748,0.5832,0.4410,159,0.000700,,
186,34004,0.5800,0.0000,256,0.001222,,
187,34260,0.5768,0.0000,256,0.000944,,
188,34516,0.5737,0.0000,256,0.000677,,
189,34702,0.5713,0.3461,186,0.000901,,
190,34734,0.5709,0.8875,32,0.000730,,
191,34781,0.5703,0.8348,47,0.002013,,
192,34829,0.5697,0.8313,48,0.000102,,
193,34936,0.5685,0.6238,107,0.000846,,
194,35192,0.5653,0.0000,256,0.000868,,
195,35448,0.5621,0.0000,256,0.001452,,
196,35704,0.5590,0.0000,256,0.000565,,
197,35797,0.5578,0.6730,93,0.000759,,
198,36053,0.5546,0.0000,256,0.001455,,
199,36244,0.5523,0.3285,191,0.000792,,
200,36381,0.5505,0.5184,137,0.001000,,
201,36406,0.5502,0.9121,25,0.001523,,
202,36420,0.5501,0.9508,14,0.002030,,
203,36633,0.5474,0.2512,213,0.001526,,
204,36743,0.5461,0.6133,110,0.000829,,
205,36999,0.5429,0.0000,256,0.000469,,
206,37255,0.5397,0.0000,256,0.000494,,
207,37511,0.5366,0.0000,256,0.000652,,
208,37536,0.5363,0.9121,25,0.003865,,
209,37792,0.5331,0.0000,256,0.001185,,
210,38048,0.5299,0.0000,256,0.000298,,
211,38304,0.5268,0.0000,256,0.001095,,
212,38560,0.5236,0.0000,256,0.000472,,
213,38755,0.5212,0.3145,195,0.000794,,
214,39007,0.5181,0.1141,252,0.000676,,
215,39165,0.5161,0.4445,158,0.000637,,
216,39281,0.5147,0.5922,116,0.000784,,
217,39410,0.5131,0.5465,129,0.000800,,
218,39512,0.5118,0.6414,102,0.000683,,
219,39617,0.5105,0.6309,105,0.000354,,
220,39838,0.5078,0.2230,221,0.000406,,
221,40024,0.5055,0.3461,186,0.000397,,
222,40280,0.5023,0.0000,256,0.000710,,
223,40307,0.5020,0.9051,27,0.001750,,
224,40541,0.4991,0.1773,234,0.000384,,
225,40614,0.4982,0.7434,73,0.000855,,
226,40810,0.4957,0.3109,196,0.000696,,
227,40959,0.4939,0.4762,149,0.000965,,
228,41201,0.4909,0.1492,242,0.000624,,
229,41307,0.4896,0.6273,106,0.001003,,
230,41559,0.4865,0.1141,252,0.000808,,
231,41716,0.4846,0.4480,157,0.000369,,
232,41903,0.4822,0.3426,187,0.000740,,
233,41965,0.4814,0.7820,62,0.000835,,
234,42191,0.4787,0.2055,226,0.000662,,
235,42297,0.4773,0.6273,106,0.001012,,
236,42393,0.4761,0.6625,96,0.000417,,
237,42649,0.4730,0.0000,256,0.000677,,
238,42905,0.4698,0.0000,256,0.000780,,
239,43047,0.4681,0.5008,142,0.001112,,
240,43303,0.4649,0.0000,256,0.000677,,
241,43374,0.4640,0.7504,71,0.000278,,
242,43475,0.4628,0.6449,101,0.000184,,
243,43610,0.4611,0.5254,135,0.000458,,
244,43694,0.4601,0.7047,84,0.000468,,
245,43912,0.4574,0.2336,218,0.000756,,
246,43985,0.4564,0.7434,73,0.000223,,
247,44110,0.4549,0.5605,125,0.000952,,
248,44366,0.4517,0.0000,256,0.000968,,
249,44622,0.4486,0.0000,256,0.001605,,
250,44807,0.4463,0.3496,185,0.001061,,
251,44935,0.4447,0.5500,128,0.000406,,
252,45191,0.4415,0.0000,256,0.000877,,
253,45447,0.4384,0.0000,256,0.001021,,
254,45703,0.4352,0.0000,256,0.000727,,
255,45764,0.4345,0.7855,61,0.000633,,
256,45978,0.4318,0.2477,214,0.000802,,
257,46047,0.4309,0.7574,69,0.000590,,
258,46099,0.4303,0.8172,52,0.000621,,
259,46234,0.4286,0.5254,135,0.001137,,
260,46269,0.4282,0.8770,35,0.000448,,
261,46309,0.4277,0.8594,40,0.000535,,
262,46458,0.4258,0.4762,149,0.000456,,
263,46657,0.4234,0.3004,199,0.000569,,
264,46913,0.4202,0.0000,256,0.000838,,
265,47049,0.4185,0.5219,136,0.000511,,
266,47107,0.4178,0.7961,58,0.001824,,
267,47363,0.4147,0.0000,256,0.000849,,
268,47470,0.4133,0.6238,107,0.001084,,
269,47682,0.4107,0.2547,212,0.000515,,
270,47870,0.4084,0.3391,188,0.000841,,
271,48126,0.4052,0.0000,256,0.000439,,
272,48175,0.4046,0.8277,49,0.001525,,
273,48270,0.4034,0.6660,95,0.000565,,
274,48526,0.4003,0.0000,256,0.001073,,
275,48728,0.3978,0.2898,202,0.000673,,
276,48787,0.3970,0.7926,59,0.000419,,
277,49043,0.3939,0.0000,256,0.000709,,
278,49121,0.3929,0.7258,78,0.000445,,
279,49177,0.3922,0.8031,56,0.000294,,
280,49314,0.3905,0.5184,137,0.000497,,
281,49421,0.3892,0.6238,107,0.000483,,
282,49581,0.3872,0.4375,160,0.000814,,
283,49667,0.3862,0.6977,86,0.000533,,
284,49796,0.3846,0.5465,129,0.000563,,
285,49846,0.3839,0.8242,50,0.000664,,
286,49916,0.3831,0.7539,70,0.001119,,
287,49944,0.3827,0.9016,28,0.000660,,
288,50043,0.3815,0.6520,99,0.000391,,
289,50155,0.3801,0.6062,112,0.000267,,
290,50404,0.3770,0.1246,249,0.000610,,
291,50498,0.3759,0.6695,94,0.000517,,
292,50541,0.3753,0.8488,43,0.000327,,
293,50569,0.3750,0.9016,28,0.000561,,
294,50635,0.3742,0.7680,66,0.000413,,
295,50765,0.3725,0.5430,130,0.000626,,
296,50784,0.3723,0.9332,19,0.000378,,
297,50865,0.3713,0.7152,81,0.000420,,
298,51017,0.3694,0.4656,152,0.000730,,
299,51045,0.3691,0.9016,28,0.000316,,
300,51242,0.3666,0.3074,197,0.000735,,
301,51303,0.3659,0.7855,61,0.000289,,
302,51328,0.3656,0.9121,25,0.000511,,
303,51386,0.3649,0.7961,58,0.000416,,
304,51417,0.3645,0.8910,31,0.000635,,
305,51610,0.3621,0.3215,193,0.000535,,
306,51686,0.3612,0.7328,76,0.000518,,
307,51749,0.3604,0.7785,63,0.000480,,
308,51805,0.3597,0.8031,56,0.000701,,
309,51891,0.3586,0.6977,86,0.000299,,
310,52016,0.3571,0.5605,125,0.000603,,
311,52100,0.3561,0.7047,84,0.000375,,
312,52139,0.3556,0.8629,39,0.000561,,
313,52303,0.3535,0.4234,164,0.000804,,
314,52340,0.3531,0.8699,37,0.000658,,
315,52368,0.3527,0.9016,28,0.001233,,
316,52426,0.3520,0.7961,58,0.000686,,
317,52492,0.3512,0.7680,66,0.001394,,
318,52609,0.3497,0.5887,117,0.000864,,
319,52635,0.3494,0.9086,26,0.000458,,
320,52670,0.3490,0.8770,35,0.000734,,
321,52698,0.3486,0.9016,28,0.000447,,
322,52727,0.3483,0.8980,29,0.001059,,
323,52773,0.3477,0.8383,46,0.000886,,
324,52864,0.3466,0.6801,91,0.000880,,
325,52915,0.3460,0.8207,51,0.000632,,
326,53003,0.3449,0.6906,88,0.000755,,
327,53019,0.3447,0.9437,16,0.000418,,
328,53057,0.3442,0.8664,38,0.000516,,
329,53097,0.3437,0.8594,40,0.001010,,
330,53125,0.3433,0.9016,28,0.001285,,
331,53185,0.3426,0.7891,60,0.000629,,
332,53206,0.3423,0.9262,21,0.000809,,
333,53231,0.3420,0.9121,25,0.000376,,
334,53264,0.3416,0.8840,33,0.000815,,
335,53303,0.3412,0.8629,39,0.001177,,
336,53344,0.3407,0.8559,41,0.000685,,
337,53381,0.3402,0.8699,37,0.000621,,
338,53402,0.3399,0.9262,21,0.000702,,
339,53421,0.3397,0.9332,19,0.000519,,
340,53459,0.3392,0.8664,38,0.000408,,
341,53484,0.3389,0.9121,25,0.000781,,
342,53518,0.3385,0.8805,34,0.000407,,
343,53538,0.3382,0.9297,20,0.000241,,
344,53566,0.3379,0.9016,28,0.000595,,
345,53600,0.3375,0.8805,34,0.000720,,
346,53639,0.3370,0.8629,39,0.000753,,
347,53666,0.3367,0.9051,27,0.000602,,
348,53696,0.3363,0.8945,30,0.000170,,
349,53713,0.3361,0.9402,17,0.000119,,
350,53735,0.3358,0.9227,22,0.000285,,
351,53802,0.3350,0.7645,67,0.001021,,
352,53833,0.3346,0.8910,31,0.000680,,
353,53910,0.3336,0.7293,77,0.000516,,
354,53950,0.3331,0.8594,40,0.000586,,
355,53979,0.3328,0.8980,29,0.000450,,
356,54009,0.3324,0.8945,30,0.000825,,
357,54067,0.3317,0.7961,58,0.001125,,
358,54125,0.3310,0.7961,58,0.000734,,
359,54218,0.3298,0.6730,93,0.000931,,
360,54234,0.3296,0.9437,16,0.000661,,
361,54265,0.3292,0.8910,31,0.000568,,
362,54293,0.3289,0.9016,28,0.000790,,
363,54315,0.3286,0.9227,22,0.000773,,
364,54342,0.3283,0.9051,27,0.000891,,
365,54387,0.3277,0.8418,45,0.000480,,
366,54416,0.3274,0.8980,29,0.000638,,
367,54447,0.3270,0.8910,31,0.000244,,
368,54481,0.3266,0.8805,34,0.001207,,
369,54545,0.3258,0.7750,64,0.001101,,
370,54576,0.3254,0.8910,31,0.000316,,
371,54597,0.3251,0.9262,21,0.000569,,
372,54646,0.3245,0.8277,49,0.001104,,
373,54714,0.3237,0.7609,68,0.000582,,
374,54771,0.3230,0.7996,57,0.001431,,
375,54825,0.3223,0.8102,54,0.000375,,
376,54850,0.3220,0.9121,25,0.000715,,
377,54865,0.3218,0.9473,15,0.000424,,
378,54886,0.3216,0.9262,21,0.000238,,
379,54912,0.3213,0.9086,26,0.000377,,
380,54952,0.3208,0.8594,40,0.000885,,
381,54987,0.3203,0.8770,35,0.000895,,
382,55012,0.3200,0.9121,25,0.001128,,
383,55075,0.3192,0.7785,63,0.000994,,
384,55104,0.3189,0.8980,29,0.000438,,
385,55150,0.3183,0.8383,46,0.001279,,
386,55188,0.3178,0.8664,38,0.000871,,
387,55217,0.3174,0.8980,29,0.000365,,
388,55246,0.3171,0.8980,29,0.000284,,
389,55269,0.3168,0.9191,23,0.000686,,
390,55285,0.3166,0.9437,16,0.000684,,
391,55321,0.3162,0.8734,36,0.000580,,
392,55356,0.3158,0.8770,35,0.000257,,
393,55416,0.3150,0.7891,60,0.000800,,
394,55441,0.3147,0.9121,25,0.000606,,
395,55476,0.3143,0.8770,35,0.000903,,
396,55529,0.3136,0.8137,53,0.000569,,
397,55582,0.3129,0.8137,53,0.000633,,
398,55597,0.3127,0.9473,15,0.000350,,
399,55675,0.3118,0.7258,78,0.000481,,
400,55699,0.3115,0.9156,24,0.000620,,
401,55767,0.3107,0.7609,68,0.000484,,
402,55791,0.3104,0.9156,24,0.000194,,
403,55851,0.3096,0.7891,60,0.000439,,
404,55876,0.3093,0.9121,25,0.000859,,
405,55927,0.3087,0.8207,51,0.000715,,
406,55964,0.3082,0.8699,37,0.000357,,
407,55993,0.3078,0.8980,29,0.000771,,
408,56022,0.3075,0.8980,29,0.001024,,
409,56083,0.3068,0.7855,61,0.001190,,
410,56131,0.3062,0.8313,48,0.001457,,
411,56167,0.3057,0.8734,36,0.001837,,
412,56211,0.3052,0.8453,44,0.001237,,
413,56255,0.3046,0.8453,44,0.000834,,
414,56273,0.3044,0.9367,18,0.001403,,
415,56287,0.3042,0.9508,14,0.000559,,
416,56312,0.3039,0.9121,25,0.000402,,
417,56362,0.3033,0.8242,50,0.001061,,
418,56389,0.3029,0.9051,27,0.000967,,
419,56419,0.3026,0.8945,30,0.001499,,
420,56441,0.3023,0.9227,22,0.001697,,
421,56487,0.3018,0.8383,46,0.001010,,
422,56515,0.3014,0.9016,28,0.000982,,
423,56542,0.3011,0.9051,27,0.001630,,
424,56577,0.3006,0.8770,35,0.000841,,
425,56600,0.3004,0.9191,23,0.002061,,
426,56629,0.3000,0.8980,29,0.001395,,
427,56654,0.2997,0.9121,25,0.002209,,
428,56699,0.2991,0.8418,45,0.001556,,
429,56731,0.2987,0.8875,32,0.001057,,
430,56754,0.2984,0.9191,23,0.001945,,
431,56808,0.2978,0.8102,54,0.000986,,
432,56872,0.2970,0.7750,64,0.001099,,
433,56899,0.2967,0.9051,27,0.000891,,
434,56917,0.2964,0.9367,18,0.000202,,
435,56957,0.2959,0.8594,40,0.000748,,
436,56984,0.2956,0.9051,27,0.001327,,
437,57018,0.2952,0.8805,34,0.002056,,
438,57045,0.2948,0.9051,27,0.001369,,
439,57065,0.2946,0.9297,20,0.000653,,
440,57115,0.2940,0.8242,50,0.001072,,
441,57132,0.2938,0.9402,17,0.001900,,
442,57148,0.2936,0.9437,16,0.000760,,
443,57184,0.2931,0.8734,36,0.001024,,
444,57242,0.2924,0.7961,58,0.000992,,
445,57261,0.2921,0.9332,19,0.001352,,
446,57348,0.2911,0.6941,87,0.001271,,
447,57363,0.2909,0.9473,15,0.000604,,
448,57403,0.2904,0.8594,40,0.000607,,
449,57423,0.2902,0.9297,20,0.001222,,
450,57520,0.2890,0.6590,97,0.001009,,
451,57583,0.2882,0.7785,63,0.001048,,
452,57598,0.2880,0.9473,15,0.001292,,
453,57628,0.2876,0.8945,30,0.000818,,
454,57662,0.2872,0.8805,34,0.000670,,
455,57692,0.2869,0.8945,30,0.000676,,
456,57722,0.2865,0.8945,30,0.000637,,
457,57741,0.2862,0.9332,19,0.000891,,
458,57849,0.2849,0.6203,108,0.001124,,
459,57913,0.2841,0.7750,64,0.001139,,
460,57935,0.2838,0.9227,22,0.000516,,
461,58010,0.2829,0.7363,75,0.001214,,
462,58066,0.2822,0.8031,56,0.001169,,
463,58116,0.2816,0.8242,50,0.001237,,
464,58149,0.2812,0.8840,33,0.001773,,
465,58199,0.2806,0.8242,50,0.000882,,
466,58255,0.2799,0.8031,56,0.001376,,
467,58316,0.2791,0.7855,61,0.000990,,
468,58372,0.2784,0.8031,56,0.001489,,
469,58432,0.2777,0.7891,60,0.001082,,
470,58525,0.2765,0.6730,93,0.001135,,
471,58579,0.2759,0.8102,54,0.001297,,
472,58627,0.2753,0.8313,48,0.000976,,
473,58656,0.2749,0.8980,29,0.001015,,
474,58690,0.2745,0.8805,34,0.000821,,
475,58722,0.2741,0.8875,32,0.002258,,
476,58800,0.2731,0.7258,78,0.001137,,
477,58833,0.2727,0.8840,33,0.001351,,
478,58857,0.2724,0.9156,24,0.001279,,
479,58917,0.2717,0.7891,60,0.001024,,
480,58998,0.2707,0.7152,81,0.000961,,
481,59048,0.2701,0.8242,50,0.001107,,
482,59134,0.2690,0.6977,86,0.001268,,
483,59187,0.2683,0.8137,53,0.000758,,
484,59211,0.2680,0.9156,24,0.000509,,
485,59236,0.2677,0.9121,25,0.000918,,
486,59269,0.2673,0.8840,33,0.001246,,
487,59287,0.2671,0.9367,18,0.000289,,
488,59315,0.2668,0.9016,28,0.001805,,
489,59333,0.2665,0.9367,18,0.001008,,
490,59412,0.2656,0.7223,79,0.001274,,
491,59483,0.2647,0.7504,71,0.000877,,
492,59524,0.2642,0.8559,41,0.000924,,
493,59584,0.2634,0.7891,60,0.000804,,
494,59609,0.2631,0.9121,25,0.001026,,
495,59633,0.2628,0.9156,24,0.000914,,
496,59724,0.2617,0.6801,91,0.000756,,
497,59770,0.2611,0.8383,46,0.000745,,
498,59819,0.2605,0.8277,49,0.000888,,
499,59894,0.2596,0.7363,75,0.000930,,
500,59935,0.2591,0.8559,41,0.000709,0.0000,0.0000
501,59975,0.2586,0.8594,40,0.001714,,
502,59992,0.2584,0.9402,17,0.000489,,
503,60074,0.2574,0.7117,82,0.001405,,
504,60103,0.2570,0.8980,29,0.001855,,
505,60141,0.2565,0.8664,38,0.001458,,
506,60157,0.2563,0.9437,16,0.001512,,
507,60181,0.2560,0.9156,24,0.001721,,
508,60251,0.2552,0.7539,70,0.002872,,
509,60289,0.2547,0.8664,38,0.002936,,
510,60368,0.2537,0.7223,79,0.002160,,
511,60388,0.2535,0.9297,20,0.001862,,
512,60410,0.2532,0.9227,22,0.002683,,
513,60470,0.2525,0.7891,60,0.001771,,
514,60498,0.2521,0.9016,28,0.001754,,
515,60513,0.2519,0.9473,15,0.002653,,
516,60528,0.2518,0.9473,15,0.002361,,
517,60557,0.2514,0.8980,29,0.003807,,
518,60577,0.2511,0.9297,20,0.002139,,
519,60637,0.2504,0.7891,60,0.002011,,
520,60652,0.2502,0.9473,15,0.001753,,
521,60673,0.2499,0.9262,21,0.002349,,
522,60692,0.2497,0.9332,19,0.001219,,
523,60710,0.2495,0.9367,18,0.001527,,
524,60738,0.2491,0.9016,28,0.001260,,
525,60765,0.2488,0.9051,27,0.001559,,
526,60835,0.2479,0.7539,70,0.002954,,
527,60896,0.2472,0.7855,61,0.002324,,
528,60954,0.2465,0.7961,58,0.001521,,
529,60973,0.2462,0.9332,19,0.001512,,
530,60992,0.2460,0.9332,19,0.001354,,
531,61007,0.2458,0.9473,15,0.003030,,
532,61024,0.2456,0.9402,17,0.001443,,
533,61059,0.2452,0.8770,35,0.002412,,
534,61075,0.2450,0.9437,16,0.001116,,
535,61140,0.2442,0.7715,65,0.001546,,
536,61179,0.2437,0.8629,39,0.000983,,
537,61196,0.2435,0.9402,17,0.002376,,
538,61230,0.2430,0.8805,34,0.001398,,
539,61255,0.2427,0.9121,25,0.001318,,
540,61277,0.2425,0.9227,22,0.001624,,
541,61299,0.2422,0.9227,22,0.001906,,
542,61337,0.2417,0.8664,38,0.001504,,
543,61507,0.2396,0.4023,170,0.002069,,
544,61529,0.2393,0.9227,22,0.000931,,
545,61560,0.2390,0.8910,31,0.000956,,
546,61692,0.2374,0.5359,132,0.001677,,
547,61722,0.2370,0.8945,30,0.001317,,
548,61742,0.2367,0.9297,20,0.001627,,
549,61765,0.2364,0.9191,23,0.003381,,
550,61948,0.2342,0.3566,183,0.001919,,
551,61979,0.2338,0.8910,31,0.002327,,
552,62037,0.2330,0.7961,58,0.001559,,
553,62112,0.2322,0.7363,75,0.001831,,
554,62161,0.2315,0.8277,49,0.001359,,
555,62198,0.2311,0.8699,37,0.000840,,
556,62228,0.2307,0.8945,30,0.000457,,
557,62246,0.2305,0.9367,18,0.002537,,
558,62268,0.2302,0.9227,22,0.002648,,
559,62353,0.2291,0.7012,85,0.000995,,
560,62373,0.2289,0.9297,20,0.001877,,
561,62410,0.2284,0.8699,37,0.001165,,
562,62429,0.2282,0.9332,19,0.001214,,
563,62556,0.2267,0.5535,127,0.001860,,
564,62571,0.2265,0.9473,15,0.000470,,
565,62600,0.2261,0.8980,29,0.002210,,
566,62614,0.2259,0.9508,14,0.001038,,
567,62630,0.2257,0.9437,16,0.000700,,
568,62649,0.2255,0.9332,19,0.000666,,
569,62672,0.2252,0.9191,23,0.000986,,
570,62786,0.2238,0.5992,114,0.001735,,
571,62802,0.2236,0.9437,16,0.001148,,
572,62828,0.2233,0.9086,26,0.002000,,
573,62845,0.2230,0.9402,17,0.000506,,
574,62949,0.2218,0.6344,104,0.001487,,
575,62966,0.2216,0.9402,17,0.001108,,
576,63016,0.2210,0.8242,50,0.001273,,
577,63107,0.2198,0.6801,91,0.001409,,
578,63212,0.2185,0.6309,105,0.002288,,
579,63266,0.2179,0.8102,54,0.001373,,
