episode,steps,epsilon,episode_reward,episode_length,loss,eval_success_rate,eval_avg_reward
577,61512,0.2396,0.9437,16,0.006886,,
578,61530,0.2393,0.9367,18,0.001609,,
579,61543,0.2392,0.9543,13,0.005422,,
580,61556,0.2390,0.9543,13,0.005540,,
581,61571,0.2388,0.9473,15,0.004332,,
582,61589,0.2386,0.9367,18,0.009528,,
583,61631,0.2381,0.8523,42,0.004283,,
584,61660,0.2377,0.8980,29,0.007588,,
585,61675,0.2376,0.9473,15,0.003688,,
586,61690,0.2374,0.9473,15,0.003473,,
587,61709,0.2371,0.9332,19,0.001862,,
588,61723,0.2370,0.9508,14,0.003655,,
589,61737,0.2368,0.9508,14,0.005588,,
590,61749,0.2366,0.9578,12,0.006760,,
591,61767,0.2364,0.9367,18,0.003292,,
592,61784,0.2362,0.9402,17,0.003346,,
593,61802,0.2360,0.9367,18,0.007050,,
594,61817,0.2358,0.9473,15,0.003368,,
595,61828,0.2357,0.9613,11,0.001107,,
596,61852,0.2354,0.9156,24,0.004170,,
597,61864,0.2352,0.9578,12,0.005484,,
598,61882,0.2350,0.9367,18,0.003111,,
599,61893,0.2348,0.9613,11,0.003714,,
600,61904,0.2347,0.9613,11,0.007937,,
601,61917,0.2345,0.9543,13,0.007605,,
602,61938,0.2343,0.9262,21,0.001661,,
603,61950,0.2341,0.9578,12,0.002772,,
604,61968,0.2339,0.9367,18,0.001781,,
605,61981,0.2337,0.9543,13,0.003171,,
606,62000,0.2335,0.9332,19,0.004721,,
607,62015,0.2333,0.9473,15,0.006793,,
608,62027,0.2332,0.9578,12,0.006628,,
609,62044,0.2330,0.9402,17,0.004938,,
610,62060,0.2328,0.9437,16,0.002585,,
611,62078,0.2326,0.9367,18,0.006870,,
612,62097,0.2323,0.9332,19,0.009069,,
613,62195,0.2311,0.6555,98,0.004709,,
614,62206,0.2310,0.9613,11,0.003884,,
615,62226,0.2307,0.9297,20,0.008736,,
616,62240,0.2306,0.9508,14,0.005318,,
617,62254,0.2304,0.9508,14,0.004148,,
618,62271,0.2302,0.9402,17,0.003571,,
619,62289,0.2299,0.9367,18,0.002866,,
620,62302,0.2298,0.9543,13,0.003218,,
621,62319,0.2296,0.9402,17,0.011433,,
622,62331,0.2294,0.9578,12,0.004597,,
623,62342,0.2293,0.9613,11,0.001528,,
624,62355,0.2291,0.9543,13,0.004205,,
625,62367,0.2290,0.9578,12,0.004012,,
626,62388,0.2287,0.9262,21,0.001757,,
627,62403,0.2285,0.9473,15,0.001454,,
628,62422,0.2283,0.9332,19,0.005481,,
629,62435,0.2281,0.9543,13,0.008047,,
630,62452,0.2279,0.9402,17,0.003808,,
631,62467,0.2278,0.9473,15,0.006024,,
632,62482,0.2276,0.9473,15,0.001823,,
633,62493,0.2274,0.9613,11,0.006383,,
634,62510,0.2272,0.9402,17,0.005545,,
635,62529,0.2270,0.9332,19,0.003310,,
636,62544,0.2268,0.9473,15,0.005755,,
637,62555,0.2267,0.9613,11,0.001385,,
638,62571,0.2265,0.9437,16,0.001183,,
639,62586,0.2263,0.9473,15,0.003349,,
640,62600,0.2261,0.9508,14,0.006856,,
641,62613,0.2259,0.9543,13,0.007002,,
642,62626,0.2258,0.9543,13,0.006871,,
643,62639,0.2256,0.9543,13,0.003821,,
644,62655,0.2254,0.9437,16,0.005067,,
645,62670,0.2252,0.9473,15,0.005095,,
646,62686,0.2250,0.9437,16,0.003451,,
647,62699,0.2249,0.9543,13,0.005709,,
648,62716,0.2247,0.9402,17,0.006970,,
649,62731,0.2245,0.9473,15,0.003575,,
650,62754,0.2242,0.9191,23,0.006072,,
651,62767,0.2240,0.9543,13,0.005052,,
652,62780,0.2239,0.9543,13,0.005625,,
653,62792,0.2237,0.9578,12,0.005143,,
654,62804,0.2236,0.9578,12,0.006318,,
655,62821,0.2233,0.9402,17,0.002678,,
656,62837,0.2231,0.9437,16,0.009695,,
657,62849,0.2230,0.9578,12,0.000980,,
658,62868,0.2228,0.9332,19,0.002709,,
659,62882,0.2226,0.9508,14,0.003132,,
660,62893,0.2225,0.9613,11,0.001710,,
661,62905,0.2223,0.9578,12,0.006257,,
662,62918,0.2222,0.9543,13,0.004429,,
663,62939,0.2219,0.9262,21,0.003401,,
664,62951,0.2218,0.9578,12,0.011376,,
665,62963,0.2216,0.9578,12,0.007012,,
666,62977,0.2214,0.9508,14,0.002902,,
667,62988,0.2213,0.9613,11,0.019344,,
668,63009,0.2210,0.9262,21,0.004130,,
669,63023,0.2209,0.9508,14,0.002231,,
670,63038,0.2207,0.9473,15,0.005252,,
671,63050,0.2205,0.9578,12,0.003762,,
672,63066,0.2203,0.9437,16,0.002932,,
673,63080,0.2202,0.9508,14,0.005773,,
674,63101,0.2199,0.9262,21,0.006432,,
675,63115,0.2197,0.9508,14,0.001583,,
676,63137,0.2194,0.9227,22,0.002699,,
677,63164,0.2191,0.9051,27,0.005984,,
678,63180,0.2189,0.9437,16,0.003330,,
679,63193,0.2187,0.9543,13,0.007193,,
680,63205,0.2186,0.9578,12,0.011881,,
681,63217,0.2184,0.9578,12,0.006202,,
682,63231,0.2183,0.9508,14,0.004709,,
683,63246,0.2181,0.9473,15,0.004716,,
684,63258,0.2179,0.9578,12,0.003729,,
685,63270,0.2178,0.9578,12,0.002247,,
686,63285,0.2176,0.9473,15,0.007936,,
687,63300,0.2175,0.9473,15,0.007641,,
688,63320,0.2172,0.9297,20,0.001709,,
689,63335,0.2170,0.9473,15,0.005126,,
690,63351,0.2168,0.9437,16,0.003022,,
691,63372,0.2166,0.9262,21,0.005404,,
692,63388,0.2164,0.9437,16,0.005353,,
693,63399,0.2162,0.9613,11,0.004148,,
694,63411,0.2161,0.9578,12,0.002424,,
695,63426,0.2159,0.9473,15,0.003478,,
696,63440,0.2157,0.9508,14,0.008194,,
697,63455,0.2155,0.9473,15,0.007976,,
698,63468,0.2154,0.9543,13,0.006033,,
699,63481,0.2152,0.9543,13,0.004674,,
700,63492,0.2151,0.9613,11,0.017298,,
701,63506,0.2149,0.9508,14,0.006898,,
702,63535,0.2145,0.8980,29,0.003630,,
703,63559,0.2142,0.9156,24,0.007450,,
704,63570,0.2141,0.9613,11,0.009856,,
705,63588,0.2139,0.9367,18,0.004717,,
706,63602,0.2137,0.9508,14,0.001926,,
707,63614,0.2135,0.9578,12,0.003615,,
708,63627,0.2134,0.9543,13,0.006409,,
709,63638,0.2132,0.9613,11,0.007517,,
710,63659,0.2130,0.9262,21,0.008452,,
711,63678,0.2128,0.9332,19,0.005670,,
712,63690,0.2126,0.9578,12,0.003744,,
713,63705,0.2124,0.9473,15,0.004068,,
714,63724,0.2122,0.9332,19,0.005326,,
715,63743,0.2120,0.9332,19,0.003634,,
716,63754,0.2118,0.9613,11,0.006929,,
717,63766,0.2117,0.9578,12,0.005817,,
718,63778,0.2115,0.9578,12,0.005122,,
719,63800,0.2113,0.9227,22,0.007884,,
720,63812,0.2111,0.9578,12,0.005475,,
721,63826,0.2109,0.9508,14,0.005997,,
722,63840,0.2108,0.9508,14,0.005683,,
723,63853,0.2106,0.9543,13,0.006509,,
724,63870,0.2104,0.9402,17,0.004715,,
725,63887,0.2102,0.9402,17,0.007149,,
726,63902,0.2100,0.9473,15,0.008249,,
727,63913,0.2098,0.9613,11,0.003325,,
728,63926,0.2097,0.9543,13,0.001719,,
729,63939,0.2095,0.9543,13,0.004211,,
730,63954,0.2093,0.9473,15,0.002938,,
731,63968,0.2092,0.9508,14,0.003773,,
732,63982,0.2090,0.9508,14,0.002638,,
733,64000,0.2088,0.9367,18,0.008427,,
734,64020,0.2085,0.9297,20,0.002862,,
735,64034,0.2083,0.9508,14,0.002501,,
736,64051,0.2081,0.9402,17,0.009593,,
737,64065,0.2080,0.9508,14,0.011773,,
738,64083,0.2078,0.9367,18,0.002364,,
739,64096,0.2076,0.9543,13,0.004106,,
740,64109,0.2074,0.9543,13,0.006030,,
741,64121,0.2073,0.9578,12,0.006092,,
742,64135,0.2071,0.9508,14,0.006287,,
743,64177,0.2066,0.8523,42,0.003950,,
744,64191,0.2064,0.9508,14,0.009279,,
745,64205,0.2062,0.9508,14,0.004146,,
746,64224,0.2060,0.9332,19,0.002415,,
747,64238,0.2058,0.9508,14,0.006018,,
748,64254,0.2056,0.9437,16,0.002670,,
749,64267,0.2055,0.9543,13,0.004128,,
750,64282,0.2053,0.9473,15,0.006047,,
751,64299,0.2051,0.9402,17,0.007565,,
752,64313,0.2049,0.9508,14,0.001615,,
753,64326,0.2047,0.9543,13,0.003639,,
754,64337,0.2046,0.9613,11,0.001746,,
755,64350,0.2044,0.9543,13,0.003552,,
756,64366,0.2042,0.9437,16,0.001760,,
757,64382,0.2040,0.9437,16,0.005627,,
758,64396,0.2039,0.9508,14,0.005957,,
759,64412,0.2037,0.9437,16,0.004837,,
760,64423,0.2035,0.9613,11,0.004416,,
761,64436,0.2034,0.9543,13,0.005071,,
762,64452,0.2032,0.9437,16,0.004916,,
763,64467,0.2030,0.9473,15,0.001966,,
764,64486,0.2028,0.9332,19,0.007100,,
765,64500,0.2026,0.9508,14,0.007006,,
766,64511,0.2025,0.9613,11,0.002475,,
767,64524,0.2023,0.9543,13,0.001608,,
768,64538,0.2021,0.9508,14,0.004828,,
769,64552,0.2020,0.9508,14,0.006444,,
770,64563,0.2018,0.9613,11,0.003710,,
771,64575,0.2017,0.9578,12,0.001968,,
772,64591,0.2015,0.9437,16,0.001670,,
773,64603,0.2013,0.9578,12,0.006142,,
774,64615,0.2012,0.9578,12,0.002873,,
775,64636,0.2009,0.9262,21,0.004073,,
776,64651,0.2007,0.9473,15,0.003179,,
777,64666,0.2005,0.9473,15,0.003291,,
778,64677,0.2004,0.9613,11,0.007278,,
779,64693,0.2002,0.9437,16,0.003143,,
780,64711,0.2000,0.9367,18,0.003479,,
781,64723,0.1998,0.9578,12,0.005781,,
782,64735,0.1997,0.9578,12,0.004919,,
783,64749,0.1995,0.9508,14,0.003286,,
784,64764,0.1993,0.9473,15,0.001606,,
785,64785,0.1990,0.9262,21,0.003434,,
786,64797,0.1989,0.9578,12,0.005440,,
787,64812,0.1987,0.9473,15,0.009530,,
788,64825,0.1985,0.9543,13,0.005375,,
789,64839,0.1984,0.9508,14,0.005581,,
790,64852,0.1982,0.9543,13,0.005668,,
791,64868,0.1981,0.9437,16,0.005357,,
792,64885,0.1978,0.9402,17,0.002599,,
793,64896,0.1977,0.9613,11,0.001950,,
794,64912,0.1975,0.9437,16,0.004395,,
795,64927,0.1973,0.9473,15,0.003620,,
796,64941,0.1971,0.9508,14,0.005405,,
797,64955,0.1970,0.9508,14,0.004963,,
798,64966,0.1968,0.9613,11,0.004612,,
799,64980,0.1967,0.9508,14,0.001372,,
800,64999,0.1964,0.9332,19,0.005420,,
801,65014,0.1962,0.9473,15,0.008238,,
802,65027,0.1961,0.9543,13,0.001807,,
803,65039,0.1959,0.9578,12,0.005121,,
804,65050,0.1958,0.9613,11,0.005673,,
805,65068,0.1956,0.9367,18,0.005637,,
806,65079,0.1954,0.9613,11,0.001987,,
807,65096,0.1952,0.9402,17,0.006805,,
808,65108,0.1951,0.9578,12,0.002643,,
809,65122,0.1949,0.9508,14,0.005640,,
810,65135,0.1947,0.9543,13,0.004329,,
811,65153,0.1945,0.9367,18,0.007393,,
812,65168,0.1943,0.9473,15,0.005149,,
813,65183,0.1941,0.9473,15,0.005363,,
814,65194,0.1940,0.9613,11,0.006820,,
815,65208,0.1938,0.9508,14,0.003305,,
816,65222,0.1936,0.9508,14,0.004333,,
817,65235,0.1935,0.9543,13,0.001975,,
818,65248,0.1933,0.9543,13,0.004493,,
819,65259,0.1932,0.9613,11,0.004170,,
820,65270,0.1931,0.9613,11,0.002322,,
821,65294,0.1928,0.9156,24,0.006613,,
822,65308,0.1926,0.9508,14,0.003589,,
823,65321,0.1924,0.9543,13,0.004749,,
824,65339,0.1922,0.9367,18,0.005569,,
825,65355,0.1920,0.9437,16,0.003606,,
826,65366,0.1919,0.9613,11,0.005591,,
827,65380,0.1917,0.9508,14,0.006992,,
828,65393,0.1915,0.9543,13,0.003900,,
829,65406,0.1914,0.9543,13,0.005935,,
830,65424,0.1912,0.9367,18,0.003075,,
831,65438,0.1910,0.9508,14,0.001572,,
832,65457,0.1907,0.9332,19,0.005406,,
833,65468,0.1906,0.9613,11,0.005896,,
834,65480,0.1905,0.9578,12,0.001410,,
835,65493,0.1903,0.9543,13,0.003256,,
836,65511,0.1901,0.9367,18,0.005960,,
837,65522,0.1899,0.9613,11,0.002599,,
838,65540,0.1897,0.9367,18,0.009420,,
839,65552,0.1896,0.9578,12,0.005350,,
840,65567,0.1894,0.9473,15,0.001793,,
841,65580,0.1892,0.9543,13,0.003497,,
842,65593,0.1890,0.9543,13,0.004055,,
843,65604,0.1889,0.9613,11,0.004009,,
844,65618,0.1887,0.9508,14,0.003384,,
845,65629,0.1886,0.9613,11,0.004820,,
846,65642,0.1884,0.9543,13,0.005457,,
847,65654,0.1883,0.9578,12,0.005691,,
848,65666,0.1882,0.9578,12,0.003500,,
849,65681,0.1880,0.9473,15,0.004234,,
850,65698,0.1878,0.9402,17,0.005319,,
851,65714,0.1876,0.9437,16,0.003610,,
852,65726,0.1874,0.9578,12,0.004441,,
853,65740,0.1873,0.9508,14,0.003454,,
854,65761,0.1870,0.9262,21,0.001816,,
855,65773,0.1868,0.9578,12,0.007428,,
856,65786,0.1867,0.9543,13,0.010193,,
857,65801,0.1865,0.9473,15,0.002651,,
858,65817,0.1863,0.9437,16,0.003532,,
859,65831,0.1861,0.9508,14,0.004539,,
860,65846,0.1859,0.9473,15,0.003585,,
861,65860,0.1858,0.9508,14,0.006263,,
862,65877,0.1855,0.9402,17,0.003820,,
863,65889,0.1854,0.9578,12,0.003726,,
864,65901,0.1852,0.9578,12,0.002008,,
865,65915,0.1851,0.9508,14,0.004621,,
866,65930,0.1849,0.9473,15,0.007453,,
867,65942,0.1847,0.9578,12,0.004554,,
868,65957,0.1845,0.9473,15,0.002341,,
869,65972,0.1844,0.9473,15,0.003316,,
870,65984,0.1842,0.9578,12,0.005877,,
871,65997,0.1840,0.9543,13,0.003143,,
872,66015,0.1838,0.9367,18,0.003066,,
873,66026,0.1837,0.9613,11,0.006133,,
874,66037,0.1835,0.9613,11,0.007976,,
875,66049,0.1834,0.9578,12,0.003170,,
876,66062,0.1832,0.9543,13,0.005567,,
877,66076,0.1831,0.9508,14,0.006821,,
878,66089,0.1829,0.9543,13,0.008129,,
879,66102,0.1828,0.9543,13,0.007361,,
880,66113,0.1826,0.9613,11,0.002466,,
881,66126,0.1825,0.9543,13,0.008382,,
882,66141,0.1823,0.9473,15,0.005673,,
883,66152,0.1822,0.9613,11,0.006726,,
884,66163,0.1820,0.9613,11,0.005480,,
885,66180,0.1818,0.9402,17,0.006312,,
886,66192,0.1817,0.9578,12,0.002309,,
887,66206,0.1815,0.9508,14,0.003461,,
888,66219,0.1813,0.9543,13,0.009204,,
889,66230,0.1812,0.9613,11,0.005755,,
890,66243,0.1810,0.9543,13,0.002640,,
891,66259,0.1808,0.9437,16,0.004452,,
892,66272,0.1807,0.9543,13,0.003968,,
893,66294,0.1804,0.9227,22,0.005536,,
894,66312,0.1802,0.9367,18,0.006040,,
895,66324,0.1800,0.9578,12,0.002649,,
896,66339,0.1798,0.9473,15,0.005735,,
897,66350,0.1797,0.9613,11,0.009789,,
898,66366,0.1795,0.9437,16,0.002367,,
899,66379,0.1793,0.9543,13,0.003865,,
900,66390,0.1792,0.9613,11,0.005549,,
901,66404,0.1790,0.9508,14,0.004558,,
902,66417,0.1788,0.9543,13,0.007591,,
903,66432,0.1787,0.9473,15,0.001687,,
904,66451,0.1784,0.9332,19,0.004766,,
905,66466,0.1783,0.9473,15,0.008329,,
906,66480,0.1781,0.9508,14,0.003023,,
907,66491,0.1780,0.9613,11,0.003064,,
908,66504,0.1778,0.9543,13,0.006842,,
909,66517,0.1776,0.9543,13,0.002774,,
910,66530,0.1775,0.9543,13,0.003617,,
911,66545,0.1773,0.9473,15,0.004695,,
912,66559,0.1771,0.9508,14,0.005435,,
913,66573,0.1769,0.9508,14,0.006223,,
914,66588,0.1768,0.9473,15,0.001780,,
915,66603,0.1766,0.9473,15,0.004162,,
916,66615,0.1764,0.9578,12,0.004965,,
917,66631,0.1762,0.9437,16,0.008153,,
918,66648,0.1760,0.9402,17,0.003625,,
919,66665,0.1758,0.9402,17,0.003288,,
920,66676,0.1757,0.9613,11,0.004430,,
921,66692,0.1755,0.9437,16,0.002616,,
922,66705,0.1753,0.9543,13,0.003600,,
923,66723,0.1751,0.9367,18,0.004718,,
924,66734,0.1749,0.9613,11,0.009237,,
925,66750,0.1747,0.9437,16,0.006345,,
926,66766,0.1745,0.9437,16,0.004779,,
927,66781,0.1743,0.9473,15,0.007699,,
928,66798,0.1741,0.9402,17,0.005341,,
929,66814,0.1739,0.9437,16,0.006006,,
930,66829,0.1737,0.9473,15,0.008261,,
931,66846,0.1735,0.9402,17,0.005976,,
932,66858,0.1734,0.9578,12,0.003034,,
933,66870,0.1733,0.9578,12,0.006518,,
934,66883,0.1731,0.9543,13,0.002527,,
935,66898,0.1729,0.9473,15,0.002601,,
936,66915,0.1727,0.9402,17,0.004255,,
937,66928,0.1726,0.9543,13,0.002427,,
938,66940,0.1724,0.9578,12,0.003790,,
939,66957,0.1722,0.9402,17,0.004412,,
940,66968,0.1721,0.9613,11,0.004416,,
941,66982,0.1719,0.9508,14,0.002754,,
942,66994,0.1717,0.9578,12,0.002643,,
943,67012,0.1715,0.9367,18,0.006521,,
944,67031,0.1713,0.9332,19,0.006273,,
945,67050,0.1710,0.9332,19,0.004871,,
946,67065,0.1708,0.9473,15,0.008954,,
947,67077,0.1707,0.9578,12,0.004226,,
948,67091,0.1705,0.9508,14,0.007057,,
949,67105,0.1703,0.9508,14,0.005295,,
950,67116,0.1702,0.9613,11,0.005608,,
951,67131,0.1700,0.9473,15,0.003749,,
952,67144,0.1699,0.9543,13,0.002344,,
953,67157,0.1697,0.9543,13,0.003444,,
954,67171,0.1695,0.9508,14,0.007212,,
955,67182,0.1694,0.9613,11,0.005160,,
956,67196,0.1692,0.9508,14,0.002681,,
957,67212,0.1690,0.9437,16,0.003090,,
958,67223,0.1689,0.9613,11,0.001935,,
959,67234,0.1687,0.9613,11,0.004678,,
960,67248,0.1686,0.9508,14,0.001615,,
961,67260,0.1684,0.9578,12,0.007224,,
962,67273,0.1683,0.9543,13,0.004749,,
963,67287,0.1681,0.9508,14,0.003400,,
964,67298,0.1680,0.9613,11,0.002906,,
965,67311,0.1678,0.9543,13,0.001665,,
966,67325,0.1676,0.9508,14,0.007348,,
967,67341,0.1674,0.9437,16,0.006819,,
968,67354,0.1673,0.9543,13,0.004164,,
969,67369,0.1671,0.9473,15,0.005807,,
970,67381,0.1669,0.9578,12,0.003151,,
971,67400,0.1667,0.9332,19,0.005103,,
972,67412,0.1666,0.9578,12,0.006136,,
973,67423,0.1664,0.9613,11,0.003722,,
974,67440,0.1662,0.9402,17,0.005176,,
975,67455,0.1660,0.9473,15,0.002793,,
976,67466,0.1659,0.9613,11,0.004090,,
977,67480,0.1657,0.9508,14,0.003323,,
978,67495,0.1655,0.9473,15,0.003643,,
979,67507,0.1654,0.9578,12,0.004652,,
980,67520,0.1652,0.9543,13,0.005499,,
981,67537,0.1650,0.9402,17,0.006369,,
982,67548,0.1649,0.9613,11,0.003922,,
983,67561,0.1647,0.9543,13,0.004086,,
984,67575,0.1645,0.9508,14,0.003048,,
985,67591,0.1643,0.9437,16,0.006055,,
986,67604,0.1642,0.9543,13,0.004355,,
987,67617,0.1640,0.9543,13,0.002751,,
988,67632,0.1638,0.9473,15,0.004609,,
989,67647,0.1636,0.9473,15,0.004282,,
990,67658,0.1635,0.9613,11,0.006094,,
991,67670,0.1634,0.9578,12,0.003095,,
992,67681,0.1632,0.9613,11,0.005409,,
993,67693,0.1631,0.9578,12,0.004062,,
994,67707,0.1629,0.9508,14,0.004008,,
995,67723,0.1627,0.9437,16,0.005741,,
996,67735,0.1626,0.9578,12,0.007395,,
997,67747,0.1624,0.9578,12,0.004094,,
998,67759,0.1623,0.9578,12,0.003532,,
999,67774,0.1621,0.9473,15,0.005053,,
1000,67789,0.1619,0.9473,15,0.004237,1.0000,0.9613
1001,67801,0.1617,0.9578,12,0.003703,,
1002,67815,0.1616,0.9508,14,0.001899,,
1003,67827,0.1614,0.9578,12,0.004045,,
1004,67841,0.1612,0.9508,14,0.003748,,
1005,67856,0.1611,0.9473,15,0.001608,,
1006,67869,0.1609,0.9543,13,0.009496,,
1007,67881,0.1607,0.9578,12,0.002078,,
1008,67895,0.1606,0.9508,14,0.005746,,
1009,67917,0.1603,0.9227,22,0.005109,,
1010,67933,0.1601,0.9437,16,0.002682,,
1011,67944,0.1600,0.9613,11,0.003970,,
1012,67958,0.1598,0.9508,14,0.005508,,
1013,67975,0.1596,0.9402,17,0.003770,,
1014,67988,0.1594,0.9543,13,0.003923,,
1015,68002,0.1592,0.9508,14,0.005299,,
1016,68014,0.1591,0.9578,12,0.004560,,
1017,68025,0.1589,0.9613,11,0.004303,,
1018,68036,0.1588,0.9613,11,0.003710,,
1019,68051,0.1586,0.9473,15,0.002615,,
1020,68065,0.1585,0.9508,14,0.004443,,
1021,68076,0.1584,0.9613,11,0.005082,,
1022,68087,0.1582,0.9613,11,0.004969,,
1023,68104,0.1580,0.9402,17,0.003855,,
1024,68115,0.1579,0.9613,11,0.005782,,
1025,68128,0.1577,0.9543,13,0.009922,,
1026,68142,0.1575,0.9508,14,0.005360,,
1027,68156,0.1574,0.9508,14,0.004759,,
1028,68171,0.1572,0.9473,15,0.005552,,
1029,68183,0.1570,0.9578,12,0.003066,,
1030,68194,0.1569,0.9613,11,0.004239,,
1031,68205,0.1567,0.9613,11,0.007867,,
1032,68218,0.1566,0.9543,13,0.007355,,
1033,68230,0.1564,0.9578,12,0.003301,,
1034,68241,0.1563,0.9613,11,0.005528,,
1035,68255,0.1561,0.9508,14,0.004640,,
1036,68266,0.1560,0.9613,11,0.003882,,
1037,68279,0.1558,0.9543,13,0.002229,,
1038,68291,0.1557,0.9578,12,0.004506,,
1039,68305,0.1555,0.9508,14,0.004491,,
1040,68316,0.1554,0.9613,11,0.010152,,
1041,68331,0.1552,0.9473,15,0.004465,,
1042,68342,0.1550,0.9613,11,0.002793,,
1043,68353,0.1549,0.9613,11,0.002437,,
1044,68365,0.1547,0.9578,12,0.003709,,
1045,68379,0.1546,0.9508,14,0.003916,,
1046,68398,0.1543,0.9332,19,0.004335,,
1047,68411,0.1542,0.9543,13,0.002926,,
1048,68425,0.1540,0.9508,14,0.004136,,
1049,68437,0.1538,0.9578,12,0.002909,,
1050,68449,0.1537,0.9578,12,0.005099,,
1051,68465,0.1535,0.9437,16,0.004008,,
1052,68477,0.1534,0.9578,12,0.003130,,
1053,68490,0.1532,0.9543,13,0.003788,,
1054,68501,0.1531,0.9613,11,0.003227,,
1055,68516,0.1529,0.9473,15,0.004834,,
1056,68528,0.1528,0.9578,12,0.005305,,
1057,68539,0.1526,0.9613,11,0.002821,,
1058,68553,0.1524,0.9508,14,0.006277,,
1059,68565,0.1523,0.9578,12,0.010469,,
1060,68576,0.1522,0.9613,11,0.004058,,
1061,68587,0.1520,0.9613,11,0.005206,,
1062,68606,0.1518,0.9332,19,0.004019,,
1063,68617,0.1516,0.9613,11,0.005195,,
1064,68628,0.1515,0.9613,11,0.003381,,
1065,68644,0.1513,0.9437,16,0.002625,,
1066,68656,0.1512,0.9578,12,0.002694,,
1067,68672,0.1510,0.9437,16,0.002846,,
1068,68686,0.1508,0.9508,14,0.004893,,
1069,68698,0.1506,0.9578,12,0.004127,,
1070,68709,0.1505,0.9613,11,0.005026,,
1071,68720,0.1504,0.9613,11,0.003276,,
1072,68735,0.1502,0.9473,15,0.005307,,
1073,68746,0.1500,0.9613,11,0.003278,,
1074,68760,0.1499,0.9508,14,0.005106,,
1075,68774,0.1497,0.9508,14,0.003054,,
1076,68786,0.1495,0.9578,12,0.003804,,
1077,68797,0.1494,0.9613,11,0.006922,,
1078,68810,0.1492,0.9543,13,0.005841,,
1079,68824,0.1491,0.9508,14,0.005213,,
1080,68837,0.1489,0.9543,13,0.003298,,
1081,68850,0.1487,0.9543,13,0.004923,,
1082,68864,0.1486,0.9508,14,0.006405,,
1083,68876,0.1485,0.9578,12,0.003348,,
1084,68887,0.1483,0.9613,11,0.003791,,
1085,68898,0.1482,0.9613,11,0.003015,,
1086,68911,0.1480,0.9543,13,0.003416,,
1087,68924,0.1479,0.9543,13,0.004582,,
1088,68935,0.1477,0.9613,11,0.003563,,
1089,68949,0.1475,0.9508,14,0.003392,,
1090,68961,0.1474,0.9578,12,0.004417,,
1091,68973,0.1472,0.9578,12,0.005771,,
1092,68988,0.1471,0.9473,15,0.005565,,
1093,69003,0.1469,0.9473,15,0.006718,,
1094,69014,0.1467,0.9613,11,0.004188,,
1095,69029,0.1465,0.9473,15,0.006150,,
1096,69043,0.1464,0.9508,14,0.003722,,
1097,69059,0.1462,0.9437,16,0.004837,,
1098,69076,0.1460,0.9402,17,0.004571,,
1099,69090,0.1458,0.9508,14,0.003578,,
1100,69105,0.1456,0.9473,15,0.004773,,
1101,69118,0.1454,0.9543,13,0.002983,,
1102,69130,0.1453,0.9578,12,0.004139,,
1103,69141,0.1451,0.9613,11,0.006000,,
1104,69155,0.1450,0.9508,14,0.004439,,
1105,69167,0.1448,0.9578,12,0.004280,,
1106,69181,0.1446,0.9508,14,0.004113,,
1107,69192,0.1445,0.9613,11,0.002585,,
1108,69210,0.1443,0.9367,18,0.004295,,
1109,69223,0.1441,0.9543,13,0.003435,,
1110,69240,0.1439,0.9402,17,0.003974,,
1111,69253,0.1437,0.9543,13,0.004370,,
1112,69265,0.1436,0.9578,12,0.005321,,
1113,69277,0.1435,0.9578,12,0.004333,,
1114,69290,0.1433,0.9543,13,0.006161,,
1115,69301,0.1432,0.9613,11,0.004974,,
1116,69312,0.1431,0.9613,11,0.005843,,
1117,69324,0.1429,0.9578,12,0.005278,,
1118,69338,0.1427,0.9508,14,0.005353,,
1119,69354,0.1425,0.9437,16,0.003650,,
1120,69365,0.1424,0.9613,11,0.004702,,
1121,69377,0.1422,0.9578,12,0.008876,,
1122,69393,0.1420,0.9437,16,0.003363,,
1123,69406,0.1419,0.9543,13,0.002988,,
1124,69418,0.1417,0.9578,12,0.003202,,
1125,69430,0.1416,0.9578,12,0.005773,,
1126,69441,0.1414,0.9613,11,0.006557,,
1127,69459,0.1412,0.9367,18,0.005010,,
1128,69475,0.1410,0.9437,16,0.004788,,
1129,69489,0.1408,0.9508,14,0.004178,,
1130,69500,0.1407,0.9613,11,0.007067,,
1131,69514,0.1405,0.9508,14,0.006190,,
1132,69528,0.1404,0.9508,14,0.004449,,
1133,69539,0.1402,0.9613,11,0.003168,,
1134,69550,0.1401,0.9613,11,0.005511,,
1135,69561,0.1399,0.9613,11,0.002913,,
1136,69574,0.1398,0.9543,13,0.005278,,
1137,69587,0.1396,0.9543,13,0.004464,,
1138,69600,0.1395,0.9543,13,0.005249,,
1139,69614,0.1393,0.9508,14,0.004659,,
1140,69625,0.1391,0.9613,11,0.005283,,
1141,69640,0.1390,0.9473,15,0.006534,,
1142,69652,0.1388,0.9578,12,0.002776,,
1143,69665,0.1387,0.9543,13,0.004735,,
1144,69676,0.1386,0.9613,11,0.005770,,
1145,69687,0.1384,0.9613,11,0.007654,,
1146,69699,0.1383,0.9578,12,0.003564,,
1147,69712,0.1381,0.9543,13,0.004699,,
1148,69727,0.1379,0.9473,15,0.005487,,
1149,69744,0.1377,0.9402,17,0.006114,,
1150,69758,0.1375,0.9508,14,0.005461,,
