episode,steps,epsilon,episode_reward,episode_length,loss,eval_success_rate,eval_avg_reward
115,23283,0.7127,0.0000,256,0.000679,,
116,23539,0.7095,0.0000,256,0.000386,,
117,23733,0.7071,0.3180,194,0.000181,,
118,23820,0.7060,0.6941,87,0.000270,,
119,24076,0.7029,0.0000,256,0.000664,,
120,24237,0.7008,0.4340,161,0.000696,,
121,24479,0.6979,0.1492,242,0.000356,,
122,24568,0.6968,0.6871,89,0.000929,,
123,24824,0.6936,0.0000,256,0.000438,,
124,24898,0.6927,0.7398,74,0.001168,,
125,24979,0.6917,0.7152,81,0.000548,,
126,25235,0.6885,0.0000,256,0.000374,,
127,25303,0.6877,0.7609,68,0.000670,,
128,25319,0.6875,0.9437,16,0.001043,,
129,25575,0.6843,0.0000,256,0.000824,,
130,25831,0.6811,0.0000,256,0.000781,,
131,26030,0.6786,0.3004,199,0.000842,,
132,26206,0.6765,0.3812,176,0.000542,,
133,26274,0.6756,0.7609,68,0.001132,,
134,26530,0.6725,0.0000,256,0.000354,,
135,26599,0.6716,0.7574,69,0.000663,,
136,26703,0.6703,0.6344,104,0.000465,,
137,26925,0.6676,0.2195,222,0.000467,,
138,26998,0.6667,0.7434,73,0.001085,,
139,27016,0.6665,0.9367,18,0.000006,,
140,27066,0.6658,0.8242,50,0.000841,,
141,27121,0.6651,0.8066,55,0.001752,,
142,27155,0.6647,0.8805,34,0.000069,,
143,27180,0.6644,0.9121,25,0.000043,,
144,27248,0.6636,0.7609,68,0.001303,,
145,27324,0.6627,0.7328,76,0.001194,,
146,27444,0.6612,0.5781,120,0.000860,,
147,27700,0.6580,0.0000,256,0.000939,,
148,27756,0.6573,0.8031,56,0.000640,,
149,28012,0.6541,0.0000,256,0.000870,,
150,28048,0.6537,0.8734,36,0.002723,,
151,28087,0.6532,0.8629,39,0.000380,,
152,28297,0.6506,0.2617,210,0.000411,,
153,28349,0.6499,0.8172,52,0.001102,,
154,28431,0.6489,0.7117,82,0.001278,,
155,28682,0.6458,0.1176,251,0.000469,,
156,28878,0.6434,0.3109,196,0.000832,,
157,29134,0.6402,0.0000,256,0.000306,,
158,29386,0.6371,0.1141,252,0.000516,,
159,29565,0.6349,0.3707,179,0.000859,,
160,29630,0.6341,0.7715,65,0.002096,,
161,29678,0.6335,0.8313,48,0.000620,,
162,29934,0.6303,0.0000,256,0.000268,,
163,30012,0.6294,0.7258,78,0.001447,,
164,30135,0.6279,0.5676,123,0.000887,,
165,30199,0.6271,0.7750,64,0.000574,,
166,30353,0.6251,0.4586,154,0.001111,,
167,30424,0.6243,0.7504,71,0.001098,,
168,30680,0.6211,0.0000,256,0.000653,,
169,30701,0.6208,0.9262,21,0.001363,,
170,30761,0.6201,0.7891,60,0.001602,,
171,30858,0.6189,0.6590,97,0.000053,,
172,31104,0.6159,0.1352,246,0.001451,,
173,31266,0.6139,0.4305,162,0.001038,,
174,31316,0.6133,0.8242,50,0.000616,,
175,31346,0.6129,0.8945,30,0.000020,,
176,31596,0.6098,0.1211,250,0.001414,,
177,31771,0.6076,0.3848,175,0.000744,,
178,31788,0.6074,0.9402,17,0.001146,,
179,32034,0.6043,0.1352,246,0.001024,,
180,32074,0.6039,0.8594,40,0.001963,,
181,32180,0.6026,0.6273,106,0.001480,,
182,32436,0.5994,0.0000,256,0.001275,,
183,32662,0.5966,0.2055,226,0.000549,,
184,32918,0.5934,0.0000,256,0.000483,,
185,33129,0.5908,0.2582,211,0.000863,,
186,33292,0.5888,0.4270,163,0.001357,,
187,33349,0.5881,0.7996,57,0.000989,,
188,33533,0.5858,0.3531,184,0.000740,,
189,33551,0.5856,0.9367,18,0.002460,,
190,33569,0.5853,0.9367,18,0.000017,,
191,33715,0.5836,0.4867,146,0.000420,,
192,33971,0.5804,0.0000,256,0.001038,,
193,34227,0.5772,0.0000,256,0.000688,,
194,34483,0.5741,0.0000,256,0.000907,,
195,34710,0.5712,0.2020,227,0.000926,,
196,34825,0.5698,0.5957,115,0.000245,,
197,34863,0.5693,0.8664,38,0.000172,,
198,34892,0.5690,0.8980,29,0.003081,,
199,35148,0.5658,0.0000,256,0.000543,,
200,35200,0.5652,0.8172,52,0.002637,,
201,35252,0.5645,0.8172,52,0.001030,,
202,35363,0.5632,0.6098,111,0.001127,,
203,35564,0.5607,0.2934,201,0.000752,,
204,35702,0.5590,0.5148,138,0.000876,,
205,35958,0.5558,0.0000,256,0.000718,,
206,36100,0.5541,0.5008,142,0.000641,,
207,36356,0.5509,0.0000,256,0.000745,,
208,36405,0.5502,0.8277,49,0.001240,,
209,36661,0.5471,0.0000,256,0.000609,,
210,36864,0.5446,0.2863,203,0.000529,,
211,36985,0.5431,0.5746,121,0.001336,,
212,37008,0.5428,0.9191,23,0.001686,,
213,37264,0.5396,0.0000,256,0.000815,,
214,37370,0.5383,0.6273,106,0.000668,,
215,37596,0.5355,0.2055,226,0.000474,,
216,37691,0.5344,0.6660,95,0.000759,,
217,37947,0.5312,0.0000,256,0.000476,,
218,38094,0.5294,0.4832,147,0.000604,,
219,38350,0.5262,0.0000,256,0.000636,,
220,38606,0.5230,0.0000,256,0.000459,,
221,38862,0.5198,0.0000,256,0.000751,,
222,39118,0.5167,0.0000,256,0.000418,,
223,39317,0.5142,0.3004,199,0.000687,,
224,39427,0.5129,0.6133,110,0.000867,,
225,39531,0.5116,0.6344,104,0.000698,,
226,39787,0.5084,0.0000,256,0.000839,,
227,39980,0.5060,0.3215,193,0.000513,,
228,40236,0.5029,0.0000,256,0.000662,,
229,40430,0.5004,0.3180,194,0.000945,,
230,40669,0.4975,0.1598,239,0.000605,,
231,40823,0.4956,0.4586,154,0.000760,,
232,40958,0.4939,0.5254,135,0.000879,,
233,41143,0.4916,0.3496,185,0.000679,,
234,41270,0.4901,0.5535,127,0.000783,,
235,41526,0.4869,0.0000,256,0.000617,,
236,41690,0.4849,0.4234,164,0.000602,,
237,41828,0.4832,0.5148,138,0.000624,,
238,41990,0.4811,0.4305,162,0.000441,,
239,42246,0.4780,0.0000,256,0.000710,,
240,42448,0.4755,0.2898,202,0.000624,,
241,42611,0.4735,0.4270,163,0.000618,,
242,42799,0.4711,0.3391,188,0.000532,,
243,42897,0.4699,0.6555,98,0.000572,,
244,43153,0.4667,0.0000,256,0.000838,,
245,43409,0.4636,0.0000,256,0.000411,,
246,43665,0.4604,0.0000,256,0.000550,,
247,43921,0.4572,0.0000,256,0.000572,,
248,44045,0.4557,0.5641,124,0.000747,,
249,44301,0.4525,0.0000,256,0.001057,,
250,44390,0.4514,0.6871,89,0.001247,,
251,44475,0.4504,0.7012,85,0.001269,,
252,44694,0.4477,0.2301,219,0.001128,,
253,44729,0.4472,0.8770,35,0.000373,,
254,44754,0.4469,0.9121,25,0.001111,,
255,44825,0.4460,0.7504,71,0.000787,,
256,44880,0.4454,0.8066,55,0.001014,,
257,44947,0.4446,0.7645,67,0.000593,,
258,45007,0.4438,0.7891,60,0.001220,,
259,45143,0.4421,0.5219,136,0.000950,,
260,45164,0.4419,0.9262,21,0.000536,,
261,45216,0.4412,0.8172,52,0.000951,,
262,45472,0.4381,0.0000,256,0.001239,,
263,45718,0.4350,0.1352,246,0.001114,,
264,45772,0.4344,0.8102,54,0.001168,,
265,45802,0.4340,0.8945,30,0.001403,,
266,45950,0.4321,0.4797,148,0.000753,,
267,46009,0.4314,0.7926,59,0.001049,,
268,46227,0.4287,0.2336,218,0.000942,,
269,46277,0.4281,0.8242,50,0.001309,,
270,46453,0.4259,0.3812,176,0.000844,,
271,46709,0.4227,0.0000,256,0.000920,,
272,46965,0.4196,0.0000,256,0.000859,,
273,47016,0.4190,0.8207,51,0.001224,,
274,47147,0.4173,0.5395,131,0.001077,,
275,47395,0.4143,0.1281,248,0.000960,,
276,47527,0.4126,0.5359,132,0.000935,,
277,47702,0.4105,0.3848,175,0.001049,,
278,47958,0.4073,0.0000,256,0.000777,,
279,48214,0.4041,0.0000,256,0.001075,,
280,48470,0.4010,0.0000,256,0.001318,,
281,48521,0.4003,0.8207,51,0.001174,,
282,48546,0.4000,0.9121,25,0.001352,,
283,48651,0.3987,0.6309,105,0.000867,,
284,48704,0.3981,0.8137,53,0.001705,,
285,48787,0.3970,0.7082,83,0.001281,,
286,48950,0.3950,0.4270,163,0.001161,,
287,48972,0.3948,0.9227,22,0.000197,,
288,49063,0.3936,0.6801,91,0.000691,,
289,49190,0.3920,0.5535,127,0.001238,,
290,49419,0.3892,0.1949,229,0.001099,,
291,49633,0.3865,0.2477,214,0.001308,,
292,49889,0.3834,0.0000,256,0.001241,,
293,50103,0.3808,0.2477,214,0.001386,,
294,50332,0.3779,0.1949,229,0.001192,,
295,50346,0.3777,0.9508,14,0.000159,,
296,50369,0.3774,0.9191,23,0.000679,,
297,50455,0.3764,0.6977,86,0.001781,,
298,50660,0.3739,0.2793,205,0.001033,,
299,50739,0.3729,0.7223,79,0.001011,,
300,50857,0.3714,0.5852,118,0.001293,,
301,51062,0.3689,0.2793,205,0.001139,,
302,51177,0.3674,0.5957,115,0.000832,,
303,51433,0.3643,0.0000,256,0.001278,,
304,51572,0.3626,0.5113,139,0.001397,,
305,51657,0.3615,0.7012,85,0.001002,,
306,51782,0.3600,0.5605,125,0.000826,,
307,52032,0.3569,0.1211,250,0.001148,,
308,52102,0.3560,0.7539,70,0.001714,,
309,52358,0.3528,0.0000,256,0.001717,,
310,52424,0.3520,0.7680,66,0.000797,,
311,52568,0.3503,0.4938,144,0.001455,,
312,52824,0.3471,0.0000,256,0.001586,,
313,52869,0.3465,0.8418,45,0.000869,,
314,52944,0.3456,0.7363,75,0.001032,,
315,52984,0.3451,0.8594,40,0.001439,,
316,53204,0.3424,0.2266,220,0.001284,,
317,53356,0.3405,0.4656,152,0.001068,,
318,53519,0.3385,0.4270,163,0.001216,,
319,53633,0.3370,0.5992,114,0.001375,,
320,53704,0.3362,0.7504,71,0.001068,,
321,53750,0.3356,0.8383,46,0.001401,,
322,53831,0.3346,0.7152,81,0.000848,,
323,53924,0.3335,0.6730,93,0.001187,,
324,54180,0.3303,0.0000,256,0.001268,,
325,54272,0.3292,0.6766,92,0.001036,,
326,54513,0.3262,0.1527,241,0.001394,,
327,54540,0.3259,0.9051,27,0.001984,,
328,54796,0.3227,0.0000,256,0.001360,,
329,54888,0.3216,0.6766,92,0.001136,,
330,55124,0.3186,0.1703,236,0.001339,,
331,55194,0.3177,0.7539,70,0.001230,,
332,55450,0.3146,0.0000,256,0.001598,,
333,55487,0.3141,0.8699,37,0.000979,,
334,55618,0.3125,0.5395,131,0.001430,,
335,55666,0.3119,0.8313,48,0.000440,,
336,55757,0.3108,0.6801,91,0.000927,,
337,55885,0.3092,0.5500,128,0.001598,,
338,56016,0.3076,0.5395,131,0.001304,,
339,56272,0.3044,0.0000,256,0.001589,,
340,56436,0.3024,0.4234,164,0.001689,,
341,56555,0.3009,0.5816,119,0.001317,,
342,56734,0.2987,0.3707,179,0.001684,,
343,56990,0.2955,0.0000,256,0.001061,,
344,57154,0.2935,0.4234,164,0.001597,,
345,57239,0.2924,0.7012,85,0.001490,,
346,57427,0.2901,0.3391,188,0.001835,,
347,57592,0.2881,0.4199,165,0.001199,,
348,57848,0.2849,0.0000,256,0.001723,,
349,58071,0.2822,0.2160,223,0.001304,,
350,58229,0.2802,0.4445,158,0.001479,,
351,58313,0.2791,0.7047,84,0.001387,,
352,58412,0.2779,0.6520,99,0.001641,,
353,58551,0.2762,0.5113,139,0.002092,,
354,58698,0.2744,0.4832,147,0.001238,,
355,58954,0.2712,0.0000,256,0.001527,,
356,59187,0.2683,0.1809,233,0.001624,,
357,59443,0.2652,0.0000,256,0.001837,,
358,59564,0.2637,0.5746,121,0.001160,,
359,59820,0.2605,0.0000,256,0.001682,,
360,60076,0.2574,0.0000,256,0.001595,,
361,60301,0.2545,0.2090,225,0.001773,,
362,60375,0.2536,0.7398,74,0.002114,,
363,60631,0.2505,0.0000,256,0.002049,,
364,60870,0.2475,0.1598,239,0.001869,,
365,61090,0.2448,0.2266,220,0.002112,,
366,61346,0.2416,0.0000,256,0.001654,,
367,61602,0.2384,0.0000,256,0.001922,,
368,61858,0.2353,0.0000,256,0.001776,,
369,62114,0.2321,0.0000,256,0.001869,,
370,62256,0.2304,0.5008,142,0.001631,,
371,62512,0.2272,0.0000,256,0.002072,,
372,62768,0.2240,0.0000,256,0.002026,,
373,62908,0.2223,0.5078,140,0.001868,,
374,63164,0.2191,0.0000,256,0.001879,,
375,63420,0.2160,0.0000,256,0.002110,,
376,63480,0.2152,0.7891,60,0.001343,,
377,63736,0.2121,0.0000,256,0.001904,,
378,63992,0.2089,0.0000,256,0.001672,,
379,64115,0.2074,0.5676,123,0.001989,,
380,64320,0.2048,0.2793,205,0.002130,,
381,64576,0.2017,0.0000,256,0.002057,,
382,64724,0.1998,0.4797,148,0.001524,,
383,64980,0.1967,0.0000,256,0.002338,,
384,65236,0.1935,0.0000,256,0.001776,,
385,65316,0.1925,0.7188,80,0.002543,,
386,65572,0.1893,0.0000,256,0.002100,,
387,65828,0.1862,0.0000,256,0.001985,,
388,65985,0.1842,0.4480,157,0.001854,,
389,66241,0.1810,0.0000,256,0.002320,,
390,66497,0.1779,0.0000,256,0.002093,,
391,66753,0.1747,0.0000,256,0.002226,,
392,67009,0.1715,0.0000,256,0.001984,,
393,67265,0.1684,0.0000,256,0.002470,,
394,67521,0.1652,0.0000,256,0.002473,,
395,67687,0.1632,0.4164,166,0.002441,,
396,67816,0.1616,0.5465,129,0.001859,,
397,68072,0.1584,0.0000,256,0.002131,,
398,68328,0.1552,0.0000,256,0.002535,,
399,68584,0.1521,0.0000,256,0.002102,,
400,68827,0.1490,0.1457,243,0.002021,,
401,69083,0.1459,0.0000,256,0.001781,,
402,69339,0.1427,0.0000,256,0.002247,,
403,69595,0.1395,0.0000,256,0.002411,,
404,69851,0.1364,0.0000,256,0.001877,,
405,70107,0.1332,0.0000,256,0.002314,,
406,70325,0.1305,0.2336,218,0.002336,,
407,70581,0.1273,0.0000,256,0.001778,,
408,70837,0.1241,0.0000,256,0.002287,,
409,71093,0.1210,0.0000,256,0.002271,,
410,71349,0.1178,0.0000,256,0.001950,,
411,71566,0.1151,0.2371,217,0.002318,,
412,71822,0.1120,0.0000,256,0.002165,,
413,72078,0.1088,0.0000,256,0.002472,,
414,72334,0.1056,0.0000,256,0.001870,,
415,72590,0.1025,0.0000,256,0.002211,,
416,72846,0.0993,0.0000,256,0.002029,,
417,73102,0.0961,0.0000,256,0.001877,,
418,73358,0.0930,0.0000,256,0.002551,,
419,73614,0.0898,0.0000,256,0.002107,,
420,73870,0.0866,0.0000,256,0.001952,,
421,74126,0.0835,0.0000,256,0.002156,,
422,74382,0.0803,0.0000,256,0.002025,,
423,74578,0.0779,0.3109,196,0.002218,,
424,74834,0.0747,0.0000,256,0.001845,,
425,75090,0.0715,0.0000,256,0.001846,,
426,75346,0.0684,0.0000,256,0.001744,,
427,75602,0.0652,0.0000,256,0.001925,,
428,75858,0.0620,0.0000,256,0.002168,,
429,76114,0.0589,0.0000,256,0.001846,,
430,76370,0.0557,0.0000,256,0.002127,,
431,76626,0.0525,0.0000,256,0.002190,,
432,76882,0.0494,0.0000,256,0.001835,,
433,77138,0.0462,0.0000,256,0.002110,,
434,77394,0.0430,0.0000,256,0.001996,,
435,77650,0.0398,0.0000,256,0.002340,,
436,77906,0.0367,0.0000,256,0.001733,,
437,78162,0.0335,0.0000,256,0.002090,,
438,78418,0.0303,0.0000,256,0.001774,,
439,78674,0.0272,0.0000,256,0.001874,,
440,78930,0.0240,0.0000,256,0.002191,,
441,79186,0.0208,0.0000,256,0.001855,,
442,79442,0.0177,0.0000,256,0.001556,,
443,79698,0.0145,0.0000,256,0.001645,,
444,79954,0.0113,0.0000,256,0.001595,,
445,80210,0.0100,0.0000,256,0.001519,,
446,80466,0.0100,0.0000,256,0.002187,,
447,80722,0.0100,0.0000,256,0.001824,,
448,80978,0.0100,0.0000,256,0.001516,,
449,81234,0.0100,0.0000,256,0.002184,,
450,81490,0.0100,0.0000,256,0.001767,,
451,81746,0.0100,0.0000,256,0.001864,,
452,82002,0.0100,0.0000,256,0.001631,,
453,82258,0.0100,0.0000,256,0.001645,,
454,82514,0.0100,0.0000,256,0.002110,,
455,82770,0.0100,0.0000,256,0.001314,,
456,83026,0.0100,0.0000,256,0.001822,,
457,83282,0.0100,0.0000,256,0.001612,,
458,83538,0.0100,0.0000,256,0.001906,,
459,83794,0.0100,0.0000,256,0.001749,,
460,84050,0.0100,0.0000,256,0.001486,,
461,84306,0.0100,0.0000,256,0.001541,,
462,84562,0.0100,0.0000,256,0.001687,,
463,84818,0.0100,0.0000,256,0.001570,,
464,85074,0.0100,0.0000,256,0.001716,,
465,85330,0.0100,0.0000,256,0.001716,,
466,85586,0.0100,0.0000,256,0.001656,,
467,85842,0.0100,0.0000,256,0.001214,,
468,86098,0.0100,0.0000,256,0.001604,,
469,86354,0.0100,0.0000,256,0.001663,,
470,86610,0.0100,0.0000,256,0.001641,,
471,86866,0.0100,0.0000,256,0.001540,,
472,87122,0.0100,0.0000,256,0.001562,,
473,87378,0.0100,0.0000,256,0.001617,,
474,87634,0.0100,0.0000,256,0.001688,,
475,87890,0.0100,0.0000,256,0.001487,,
476,88146,0.0100,0.0000,256,0.001652,,
477,88402,0.0100,0.0000,256,0.001777,,
478,88658,0.0100,0.0000,256,0.001587,,
479,88914,0.0100,0.0000,256,0.001240,,
480,89170,0.0100,0.0000,256,0.001097,,
481,89426,0.0100,0.0000,256,0.001341,,
482,89682,0.0100,0.0000,256,0.001548,,
483,89938,0.0100,0.0000,256,0.001351,,
484,90194,0.0100,0.0000,256,0.001244,,
485,90450,0.0100,0.0000,256,0.001443,,
486,90706,0.0100,0.0000,256,0.001373,,
487,90962,0.0100,0.0000,256,0.001510,,
488,91218,0.0100,0.0000,256,0.001868,,
489,91474,0.0100,0.0000,256,0.001154,,
490,91730,0.0100,0.0000,256,0.002062,,
491,91986,0.0100,0.0000,256,0.001523,,
492,92242,0.0100,0.0000,256,0.001210,,
493,92498,0.0100,0.0000,256,0.001698,,
494,92754,0.0100,0.0000,256,0.001365,,
495,93010,0.0100,0.0000,256,0.001634,,
496,93266,0.0100,0.0000,256,0.001041,,
497,93522,0.0100,0.0000,256,0.001375,,
498,93778,0.0100,0.0000,256,0.001262,,
499,94034,0.0100,0.0000,256,0.001744,,
500,94290,0.0100,0.0000,256,0.001506,0.0000,0.0000
501,94546,0.0100,0.0000,256,0.001526,,
502,94802,0.0100,0.0000,256,0.001637,,
503,95058,0.0100,0.0000,256,0.001291,,
504,95314,0.0100,0.0000,256,0.001684,,
505,95570,0.0100,0.0000,256,0.001286,,
506,95826,0.0100,0.0000,256,0.001427,,
507,96082,0.0100,0.0000,256,0.001297,,
508,96338,0.0100,0.0000,256,0.001439,,
509,96594,0.0100,0.0000,256,0.001670,,
510,96850,0.0100,0.0000,256,0.001226,,
511,97106,0.0100,0.0000,256,0.001791,,
512,97362,0.0100,0.0000,256,0.001458,,
513,97618,0.0100,0.0000,256,0.001858,,
514,97874,0.0100,0.0000,256,0.001449,,
515,98130,0.0100,0.0000,256,0.001540,,
516,98386,0.0100,0.0000,256,0.001599,,
517,98642,0.0100,0.0000,256,0.001300,,
518,98898,0.0100,0.0000,256,0.001175,,
519,99154,0.0100,0.0000,256,0.001336,,
520,99410,0.0100,0.0000,256,0.001320,,
521,99666,0.0100,0.0000,256,0.001270,,
522,99922,0.0100,0.0000,256,0.001354,,
523,100178,0.0100,0.0000,256,0.001601,,
524,100434,0.0100,0.0000,256,0.001063,,
525,100690,0.0100,0.0000,256,0.001826,,
526,100946,0.0100,0.0000,256,0.001646,,
527,101202,0.0100,0.0000,256,0.001403,,
528,101458,0.0100,0.0000,256,0.001326,,
529,101714,0.0100,0.0000,256,0.001731,,
530,101970,0.0100,0.0000,256,0.001587,,
531,102226,0.0100,0.0000,256,0.001321,,
532,102482,0.0100,0.0000,256,0.001415,,
533,102738,0.0100,0.0000,256,0.001194,,
534,102994,0.0100,0.0000,256,0.001511,,
535,103250,0.0100,0.0000,256,0.001233,,
536,103506,0.0100,0.0000,256,0.001243,,
537,103762,0.0100,0.0000,256,0.001209,,
538,104018,0.0100,0.0000,256,0.001042,,
539,104191,0.0100,0.3918,173,0.001575,,
540,104447,0.0100,0.0000,256,0.001056,,
541,104703,0.0100,0.0000,256,0.001483,,
542,104959,0.0100,0.0000,256,0.001216,,
543,105215,0.0100,0.0000,256,0.001585,,
544,105471,0.0100,0.0000,256,0.001085,,
545,105727,0.0100,0.0000,256,0.001636,,
546,105983,0.0100,0.0000,256,0.001459,,
547,106239,0.0100,0.0000,256,0.001060,,
548,106495,0.0100,0.0000,256,0.001392,,
549,106751,0.0100,0.0000,256,0.001179,,
550,107007,0.0100,0.0000,256,0.001234,,
551,107263,0.0100,0.0000,256,0.001272,,
552,107519,0.0100,0.0000,256,0.000990,,
553,107775,0.0100,0.0000,256,0.001258,,
554,108031,0.0100,0.0000,256,0.001293,,
555,108287,0.0100,0.0000,256,0.001598,,
556,108543,0.0100,0.0000,256,0.001298,,
557,108799,0.0100,0.0000,256,0.001293,,
558,109055,0.0100,0.0000,256,0.001272,,
559,109311,0.0100,0.0000,256,0.001398,,
560,109567,0.0100,0.0000,256,0.001271,,
561,109823,0.0100,0.0000,256,0.001746,,
562,110079,0.0100,0.0000,256,0.001227,,
563,110335,0.0100,0.0000,256,0.001573,,
564,110591,0.0100,0.0000,256,0.001512,,
565,110847,0.0100,0.0000,256,0.001449,,
566,111103,0.0100,0.0000,256,0.001316,,
567,111359,0.0100,0.0000,256,0.001055,,
568,111615,0.0100,0.0000,256,0.001368,,
569,111871,0.0100,0.0000,256,0.001183,,
570,112127,0.0100,0.0000,256,0.001487,,
571,112383,0.0100,0.0000,256,0.001309,,
572,112639,0.0100,0.0000,256,0.001003,,
573,112895,0.0100,0.0000,256,0.001460,,
574,113151,0.0100,0.0000,256,0.001438,,
575,113407,0.0100,0.0000,256,0.001102,,
576,113663,0.0100,0.0000,256,0.001314,,
577,113919,0.0100,0.0000,256,0.001343,,
578,114175,0.0100,0.0000,256,0.001258,,
579,114431,0.0100,0.0000,256,0.001282,,
