episode,steps,epsilon,episode_reward,episode_length,loss,eval_success_rate,eval_avg_reward
147,28302,0.6505,0.9121,25,0.001439,,
148,28558,0.6474,0.0000,256,0.002782,,
149,28796,0.6444,0.1633,238,0.002514,,
150,29052,0.6413,0.0000,256,0.002660,,
151,29290,0.6383,0.1633,238,0.002339,,
152,29546,0.6351,0.0000,256,0.002706,,
153,29802,0.6320,0.0000,256,0.001794,,
154,30058,0.6288,0.0000,256,0.002492,,
155,30106,0.6282,0.8313,48,0.005653,,
156,30133,0.6279,0.9051,27,0.001217,,
157,30389,0.6247,0.0000,256,0.003426,,
158,30645,0.6215,0.0000,256,0.002822,,
159,30901,0.6184,0.0000,256,0.003730,,
160,31157,0.6152,0.0000,256,0.003278,,
161,31336,0.6130,0.3707,179,0.001689,,
162,31592,0.6098,0.0000,256,0.003765,,
163,31831,0.6069,0.1598,239,0.003548,,
164,32087,0.6037,0.0000,256,0.003324,,
165,32180,0.6026,0.6730,93,0.002830,,
166,32218,0.6021,0.8664,38,0.001579,,
167,32275,0.6014,0.7996,57,0.003363,,
168,32471,0.5990,0.3109,196,0.004013,,
169,32727,0.5958,0.0000,256,0.002522,,
170,32810,0.5947,0.7082,83,0.002098,,
171,32841,0.5943,0.8910,31,0.003668,,
172,33072,0.5915,0.1879,231,0.002547,,
173,33244,0.5894,0.3953,172,0.002089,,
174,33354,0.5880,0.6133,110,0.001584,,
175,33395,0.5875,0.8559,41,0.002094,,
176,33461,0.5867,0.7680,66,0.003976,,
177,33533,0.5858,0.7469,72,0.003014,,
178,33551,0.5856,0.9367,18,0.001410,,
179,33569,0.5853,0.9367,18,0.001147,,
180,33612,0.5848,0.8488,43,0.003237,,
181,33770,0.5829,0.4445,158,0.003282,,
182,33791,0.5826,0.9262,21,0.003927,,
183,33903,0.5812,0.6062,112,0.002171,,
184,34159,0.5781,0.0000,256,0.002359,,
185,34182,0.5778,0.9191,23,0.001583,,
186,34238,0.5771,0.8031,56,0.003847,,
187,34288,0.5765,0.8242,50,0.001330,,
188,34513,0.5737,0.2090,225,0.003529,,
189,34572,0.5730,0.7926,59,0.003012,,
190,34714,0.5712,0.5008,142,0.003132,,
191,34728,0.5710,0.9508,14,0.006310,,
192,34859,0.5694,0.5395,131,0.002990,,
193,35115,0.5662,0.0000,256,0.002402,,
194,35170,0.5655,0.8066,55,0.002284,,
195,35199,0.5652,0.8980,29,0.001904,,
196,35429,0.5623,0.1914,230,0.003571,,
197,35685,0.5592,0.0000,256,0.003039,,
198,35941,0.5560,0.0000,256,0.003403,,
199,36197,0.5528,0.0000,256,0.003280,,
200,36289,0.5517,0.6766,92,0.004063,,
201,36387,0.5505,0.6555,98,0.004314,,
202,36459,0.5496,0.7469,72,0.002961,,
203,36612,0.5477,0.4621,153,0.003751,,
204,36643,0.5473,0.8910,31,0.001271,,
205,36797,0.5454,0.4586,154,0.002782,,
206,36863,0.5446,0.7680,66,0.006661,,
207,36883,0.5444,0.9297,20,0.001723,,
208,36989,0.5430,0.6273,106,0.002852,,
209,37006,0.5428,0.9402,17,0.004490,,
210,37081,0.5419,0.7363,75,0.005471,,
211,37136,0.5412,0.8066,55,0.002859,,
212,37164,0.5409,0.9016,28,0.001571,,
213,37184,0.5406,0.9297,20,0.001487,,
214,37216,0.5402,0.8875,32,0.004255,,
215,37232,0.5400,0.9437,16,0.001668,,
216,37323,0.5389,0.6801,91,0.003392,,
217,37556,0.5360,0.1809,233,0.005576,,
218,37599,0.5355,0.8488,43,0.001620,,
219,37645,0.5349,0.8383,46,0.002250,,
220,37901,0.5317,0.0000,256,0.003805,,
221,37946,0.5312,0.8418,45,0.001330,,
222,37962,0.5310,0.9437,16,0.001176,,
223,38001,0.5305,0.8629,39,0.008319,,
224,38123,0.5290,0.5711,122,0.002695,,
225,38150,0.5287,0.9051,27,0.003922,,
226,38166,0.5285,0.9437,16,0.001723,,
227,38187,0.5282,0.9262,21,0.002244,,
228,38218,0.5278,0.8910,31,0.003735,,
229,38278,0.5271,0.7891,60,0.002715,,
230,38332,0.5264,0.8102,54,0.004060,,
231,38401,0.5255,0.7574,69,0.002398,,
232,38415,0.5254,0.9508,14,0.001567,,
233,38436,0.5251,0.9262,21,0.007969,,
234,38453,0.5249,0.9402,17,0.006663,,
235,38480,0.5246,0.9051,27,0.001577,,
236,38614,0.5229,0.5289,134,0.002358,,
237,38634,0.5227,0.9297,20,0.005136,,
238,38651,0.5225,0.9402,17,0.009665,,
239,38721,0.5216,0.7539,70,0.002777,,
240,38754,0.5212,0.8840,33,0.002345,,
241,38778,0.5209,0.9156,24,0.004095,,
242,38907,0.5193,0.5465,129,0.002345,,
243,38932,0.5190,0.9121,25,0.003625,,
244,38946,0.5188,0.9508,14,0.002637,,
245,38967,0.5186,0.9262,21,0.008230,,
246,39104,0.5169,0.5184,137,0.003387,,
247,39118,0.5167,0.9508,14,0.001436,,
248,39163,0.5161,0.8418,45,0.005660,,
249,39285,0.5146,0.5711,122,0.003104,,
250,39307,0.5144,0.9227,22,0.003476,,
251,39347,0.5139,0.8594,40,0.006037,,
252,39404,0.5132,0.7996,57,0.001714,,
253,39442,0.5127,0.8664,38,0.002209,,
254,39465,0.5124,0.9191,23,0.001687,,
255,39549,0.5113,0.7047,84,0.003542,,
256,39572,0.5111,0.9191,23,0.001185,,
257,39667,0.5099,0.6660,95,0.004940,,
258,39841,0.5077,0.3883,174,0.003825,,
259,39863,0.5075,0.9227,22,0.004583,,
260,40051,0.5051,0.3391,188,0.004260,,
261,40176,0.5036,0.5605,125,0.006214,,
262,40320,0.5018,0.4938,144,0.005303,,
263,40347,0.5015,0.9051,27,0.003470,,
264,40368,0.5012,0.9262,21,0.002024,,
265,40387,0.5010,0.9332,19,0.004723,,
266,40548,0.4990,0.4340,161,0.007569,,
267,40609,0.4982,0.7855,61,0.006250,,
268,40669,0.4975,0.7891,60,0.001665,,
269,40701,0.4971,0.8875,32,0.004011,,
270,40720,0.4969,0.9332,19,0.015550,,
271,40846,0.4953,0.5570,126,0.004581,,
272,40867,0.4951,0.9262,21,0.001438,,
273,40894,0.4947,0.9051,27,0.009728,,
274,40945,0.4941,0.8207,51,0.001885,,
275,40980,0.4937,0.8770,35,0.005864,,
276,41016,0.4932,0.8734,36,0.002643,,
277,41054,0.4927,0.8664,38,0.002788,,
278,41083,0.4924,0.8980,29,0.001566,,
279,41102,0.4921,0.9332,19,0.004235,,
280,41126,0.4918,0.9156,24,0.005588,,
281,41152,0.4915,0.9086,26,0.003064,,
282,41171,0.4913,0.9332,19,0.010177,,
283,41195,0.4910,0.9156,24,0.012007,,
284,41238,0.4904,0.8488,43,0.004976,,
285,41293,0.4898,0.8066,55,0.005764,,
286,41320,0.4895,0.9051,27,0.003899,,
287,41344,0.4892,0.9156,24,0.001552,,
288,41364,0.4889,0.9297,20,0.011355,,
289,41399,0.4885,0.8770,35,0.002966,,
290,41423,0.4882,0.9156,24,0.001352,,
291,41534,0.4868,0.6098,111,0.005349,,
292,41555,0.4865,0.9262,21,0.007682,,
293,41597,0.4860,0.8523,42,0.007299,,
294,41641,0.4854,0.8453,44,0.004285,,
295,41658,0.4852,0.9402,17,0.005104,,
296,41687,0.4849,0.8980,29,0.005556,,
297,41704,0.4847,0.9402,17,0.006331,,
298,41719,0.4845,0.9473,15,0.005776,,
299,41785,0.4837,0.7680,66,0.005313,,
300,41806,0.4834,0.9262,21,0.003714,,
301,41822,0.4832,0.9437,16,0.005754,,
302,41850,0.4829,0.9016,28,0.005640,,
303,41870,0.4826,0.9297,20,0.005063,,
304,41890,0.4824,0.9297,20,0.007815,,
305,41908,0.4822,0.9367,18,0.004789,,
306,42043,0.4805,0.5254,135,0.006479,,
307,42109,0.4797,0.7680,66,0.003626,,
308,42144,0.4793,0.8770,35,0.007349,,
309,42180,0.4788,0.8734,36,0.004054,,
310,42206,0.4785,0.9086,26,0.004295,,
311,42232,0.4782,0.9086,26,0.004143,,
312,42270,0.4777,0.8664,38,0.002470,,
313,42313,0.4771,0.8488,43,0.006382,,
314,42336,0.4769,0.9191,23,0.002231,,
315,42401,0.4760,0.7715,65,0.007115,,
316,42501,0.4748,0.6484,100,0.003913,,
317,42594,0.4737,0.6730,93,0.003923,,
318,42617,0.4734,0.9191,23,0.004068,,
319,42636,0.4732,0.9332,19,0.001550,,
320,42656,0.4729,0.9297,20,0.004673,,
321,42684,0.4726,0.9016,28,0.010404,,
322,42699,0.4724,0.9473,15,0.001452,,
323,42724,0.4721,0.9121,25,0.004178,,
324,42736,0.4719,0.9578,12,0.001086,,
325,42766,0.4715,0.8945,30,0.003755,,
326,42792,0.4712,0.9086,26,0.003502,,
327,42818,0.4709,0.9086,26,0.004360,,
328,42839,0.4706,0.9262,21,0.003535,,
329,42859,0.4704,0.9297,20,0.001586,,
330,42874,0.4702,0.9473,15,0.001785,,
331,42898,0.4699,0.9156,24,0.001490,,
332,42911,0.4698,0.9543,13,0.003833,,
333,42932,0.4695,0.9262,21,0.006298,,
334,43105,0.4673,0.3918,173,0.010050,,
335,43129,0.4670,0.9156,24,0.004076,,
336,43162,0.4666,0.8840,33,0.007316,,
337,43237,0.4657,0.7363,75,0.005701,,
338,43258,0.4654,0.9262,21,0.008090,,
339,43288,0.4651,0.8945,30,0.003771,,
340,43330,0.4646,0.8523,42,0.003061,,
341,43345,0.4644,0.9473,15,0.005394,,
342,43382,0.4639,0.8699,37,0.004298,,
343,43414,0.4635,0.8875,32,0.008931,,
344,43576,0.4615,0.4305,162,0.005903,,
345,43607,0.4611,0.8910,31,0.003793,,
346,43632,0.4608,0.9121,25,0.007845,,
347,43660,0.4605,0.9016,28,0.002919,,
348,43715,0.4598,0.8066,55,0.011451,,
349,43740,0.4595,0.9121,25,0.007623,,
350,43767,0.4592,0.9051,27,0.004824,,
351,43851,0.4581,0.7047,84,0.005665,,
352,43871,0.4579,0.9297,20,0.002875,,
353,43898,0.4575,0.9051,27,0.001666,,
354,43943,0.4570,0.8418,45,0.012223,,
355,43957,0.4568,0.9508,14,0.010251,,
356,43993,0.4563,0.8734,36,0.003347,,
357,44028,0.4559,0.8770,35,0.002137,,
358,44049,0.4556,0.9262,21,0.001681,,
359,44067,0.4555,0.9367,18,0.002654,,
360,44089,0.4552,0.9227,22,0.012121,,
361,44111,0.4549,0.9227,22,0.009731,,
362,44244,0.4533,0.5324,133,0.007173,,
363,44263,0.4530,0.9332,19,0.009025,,
364,44293,0.4526,0.8945,30,0.005213,,
365,44460,0.4506,0.4129,167,0.007715,,
366,44488,0.4503,0.9016,28,0.003091,,
367,44530,0.4497,0.8523,42,0.003435,,
368,44548,0.4495,0.9367,18,0.005401,,
369,44561,0.4493,0.9543,13,0.001435,,
370,44582,0.4491,0.9262,21,0.003409,,
371,44601,0.4488,0.9332,19,0.004511,,
372,44613,0.4487,0.9578,12,0.005997,,
373,44635,0.4484,0.9227,22,0.007810,,
374,44691,0.4477,0.8031,56,0.009026,,
375,44711,0.4475,0.9297,20,0.004987,,
376,44756,0.4469,0.8418,45,0.003042,,
377,44782,0.4466,0.9086,26,0.006725,,
378,44797,0.4464,0.9473,15,0.005212,,
379,44823,0.4461,0.9086,26,0.009857,,
380,44858,0.4456,0.8770,35,0.013140,,
381,44901,0.4451,0.8488,43,0.006247,,
382,44947,0.4446,0.8383,46,0.006961,,
383,45037,0.4434,0.6836,90,0.007894,,
384,45056,0.4432,0.9332,19,0.009789,,
385,45077,0.4429,0.9262,21,0.006767,,
386,45114,0.4425,0.8699,37,0.005133,,
387,45132,0.4423,0.9367,18,0.011126,,
388,45144,0.4421,0.9578,12,0.001943,,
389,45161,0.4419,0.9402,17,0.006711,,
390,45176,0.4417,0.9473,15,0.001767,,
391,45197,0.4414,0.9262,21,0.008827,,
392,45215,0.4412,0.9367,18,0.005909,,
393,45236,0.4410,0.9262,21,0.014771,,
394,45308,0.4401,0.7469,72,0.008817,,
395,45373,0.4393,0.7715,65,0.004895,,
396,45414,0.4388,0.8559,41,0.007577,,
397,45447,0.4384,0.8840,33,0.003548,,
398,45482,0.4379,0.8770,35,0.006404,,
399,45506,0.4376,0.9156,24,0.004060,,
400,45531,0.4373,0.9121,25,0.003643,,
401,45565,0.4369,0.8805,34,0.001502,,
402,45590,0.4366,0.9121,25,0.008946,,
403,45624,0.4362,0.8805,34,0.003155,,
404,45644,0.4359,0.9297,20,0.009484,,
405,45677,0.4355,0.8840,33,0.003498,,
406,45781,0.4342,0.6344,104,0.006336,,
407,45829,0.4336,0.8313,48,0.005381,,
408,45843,0.4335,0.9508,14,0.011402,,
409,45861,0.4332,0.9367,18,0.004403,,
410,45879,0.4330,0.9367,18,0.002991,,
411,45899,0.4328,0.9297,20,0.001721,,
412,45918,0.4325,0.9332,19,0.009002,,
413,45937,0.4323,0.9332,19,0.005790,,
414,45950,0.4321,0.9543,13,0.015059,,
415,45980,0.4318,0.8945,30,0.005381,,
416,46008,0.4314,0.9016,28,0.009081,,
417,46052,0.4309,0.8453,44,0.006542,,
418,46077,0.4306,0.9121,25,0.005413,,
419,46089,0.4304,0.9578,12,0.005795,,
420,46107,0.4302,0.9367,18,0.002036,,
421,46120,0.4301,0.9543,13,0.006629,,
422,46151,0.4297,0.8910,31,0.004117,,
423,46166,0.4295,0.9473,15,0.008807,,
424,46181,0.4293,0.9473,15,0.009358,,
425,46245,0.4285,0.7750,64,0.008871,,
426,46269,0.4282,0.9156,24,0.011900,,
427,46348,0.4272,0.7223,79,0.005871,,
428,46367,0.4270,0.9332,19,0.015054,,
429,46407,0.4265,0.8594,40,0.010063,,
430,46453,0.4259,0.8383,46,0.006995,,
431,46504,0.4253,0.8207,51,0.008173,,
432,46566,0.4245,0.7820,62,0.004763,,
433,46585,0.4243,0.9332,19,0.015026,,
434,46636,0.4237,0.8207,51,0.004804,,
435,46713,0.4227,0.7293,77,0.006914,,
436,46732,0.4225,0.9332,19,0.005411,,
437,46754,0.4222,0.9227,22,0.004905,,
438,46773,0.4219,0.9332,19,0.004878,,
439,46799,0.4216,0.9086,26,0.016468,,
440,46873,0.4207,0.7398,74,0.008358,,
441,46940,0.4199,0.7645,67,0.005633,,
442,46960,0.4197,0.9297,20,0.006580,,
443,47026,0.4188,0.7680,66,0.009408,,
444,47054,0.4185,0.9016,28,0.001396,,
445,47086,0.4181,0.8875,32,0.010616,,
446,47107,0.4178,0.9262,21,0.003330,,
447,47196,0.4167,0.6871,89,0.007623,,
448,47224,0.4164,0.9016,28,0.004063,,
449,47240,0.4162,0.9437,16,0.001792,,
450,47257,0.4159,0.9402,17,0.007029,,
451,47275,0.4158,0.9367,18,0.009046,,
452,47331,0.4151,0.8031,56,0.005352,,
453,47349,0.4148,0.9367,18,0.007351,,
454,47372,0.4146,0.9191,23,0.010143,,
455,47445,0.4136,0.7434,73,0.004830,,
456,47470,0.4133,0.9121,25,0.007312,,
457,47493,0.4130,0.9191,23,0.004024,,
458,47518,0.4127,0.9121,25,0.006791,,
459,47533,0.4125,0.9473,15,0.001734,,
460,47550,0.4123,0.9402,17,0.009651,,
461,47576,0.4120,0.9086,26,0.003910,,
462,47612,0.4116,0.8734,36,0.008456,,
463,47676,0.4108,0.7750,64,0.006543,,
464,47692,0.4106,0.9437,16,0.008529,,
465,47725,0.4102,0.8840,33,0.007543,,
466,47739,0.4100,0.9508,14,0.011673,,
467,47781,0.4095,0.8523,42,0.008066,,
468,47837,0.4088,0.8031,56,0.007344,,
469,47872,0.4084,0.8770,35,0.009037,,
470,47915,0.4078,0.8488,43,0.011459,,
471,47961,0.4072,0.8383,46,0.008029,,
472,48011,0.4066,0.8242,50,0.008042,,
473,48043,0.4062,0.8875,32,0.011392,,
474,48123,0.4053,0.7188,80,0.008725,,
475,48228,0.4040,0.6309,105,0.007085,,
476,48301,0.4030,0.7434,73,0.006922,,
477,48316,0.4029,0.9473,15,0.014044,,
478,48332,0.4027,0.9437,16,0.009815,,
479,48347,0.4025,0.9473,15,0.004907,,
480,48371,0.4022,0.9156,24,0.004869,,
481,48395,0.4019,0.9156,24,0.005923,,
482,48407,0.4017,0.9578,12,0.002775,,
483,48422,0.4015,0.9473,15,0.008768,,
484,48435,0.4014,0.9543,13,0.005640,,
485,48469,0.4010,0.8805,34,0.008275,,
486,48501,0.4006,0.8875,32,0.008154,,
487,48519,0.4004,0.9367,18,0.008189,,
488,48534,0.4002,0.9473,15,0.002100,,
489,48550,0.4000,0.9437,16,0.007556,,
490,48569,0.3997,0.9332,19,0.004364,,
491,48582,0.3996,0.9543,13,0.009194,,
492,48600,0.3994,0.9367,18,0.007041,,
493,48612,0.3992,0.9578,12,0.006410,,
494,48628,0.3990,0.9437,16,0.008513,,
495,48645,0.3988,0.9402,17,0.002946,,
496,48668,0.3985,0.9191,23,0.006429,,
497,48690,0.3982,0.9227,22,0.006372,,
498,48710,0.3980,0.9297,20,0.007096,,
499,48732,0.3977,0.9227,22,0.006622,,
500,48755,0.3974,0.9191,23,0.011094,1.0000,0.9613
501,48779,0.3971,0.9156,24,0.004218,,
502,48802,0.3968,0.9191,23,0.009927,,
503,48815,0.3967,0.9543,13,0.002818,,
504,48840,0.3964,0.9121,25,0.005147,,
505,48857,0.3961,0.9402,17,0.004615,,
506,48877,0.3959,0.9297,20,0.009070,,
507,48897,0.3957,0.9297,20,0.002317,,
508,48920,0.3954,0.9191,23,0.006359,,
509,48940,0.3952,0.9297,20,0.004719,,
510,48954,0.3950,0.9508,14,0.002173,,
511,48972,0.3948,0.9367,18,0.008550,,
512,48988,0.3946,0.9437,16,0.009773,,
513,49004,0.3944,0.9437,16,0.010250,,
514,49025,0.3941,0.9262,21,0.002538,,
515,49036,0.3940,0.9613,11,0.007491,,
516,49060,0.3937,0.9156,24,0.003355,,
517,49077,0.3934,0.9402,17,0.002270,,
518,49100,0.3932,0.9191,23,0.012207,,
519,49112,0.3930,0.9578,12,0.006389,,
520,49124,0.3929,0.9578,12,0.009500,,
521,49137,0.3927,0.9543,13,0.003469,,
522,49162,0.3924,0.9121,25,0.004055,,
523,49183,0.3921,0.9262,21,0.005458,,
524,49207,0.3918,0.9156,24,0.013786,,
525,49224,0.3916,0.9402,17,0.006714,,
526,49249,0.3913,0.9121,25,0.004292,,
527,49266,0.3911,0.9402,17,0.008088,,
528,49282,0.3909,0.9437,16,0.011741,,
529,49305,0.3906,0.9191,23,0.008780,,
530,49324,0.3904,0.9332,19,0.002497,,
531,49349,0.3901,0.9121,25,0.005430,,
532,49372,0.3898,0.9191,23,0.008780,,
533,49393,0.3895,0.9262,21,0.005564,,
534,49411,0.3893,0.9367,18,0.002005,,
535,49428,0.3891,0.9402,17,0.010697,,
536,49445,0.3889,0.9402,17,0.005749,,
537,49545,0.3876,0.6484,100,0.006960,,
538,49562,0.3874,0.9402,17,0.004737,,
539,49581,0.3872,0.9332,19,0.006990,,
540,49609,0.3868,0.9016,28,0.008659,,
541,49628,0.3866,0.9332,19,0.008878,,
542,49650,0.3863,0.9227,22,0.004529,,
543,49665,0.3862,0.9473,15,0.006642,,
544,49689,0.3859,0.9156,24,0.006563,,
545,49716,0.3856,0.9051,27,0.007052,,
546,49742,0.3852,0.9086,26,0.004902,,
547,49764,0.3850,0.9227,22,0.005859,,
548,49783,0.3847,0.9332,19,0.005395,,
549,49799,0.3845,0.9437,16,0.006707,,
550,49825,0.3842,0.9086,26,0.006058,,
551,49844,0.3840,0.9332,19,0.008523,,
552,49868,0.3837,0.9156,24,0.008314,,
553,49896,0.3833,0.9016,28,0.004439,,
554,49919,0.3830,0.9191,23,0.008617,,
555,49943,0.3827,0.9156,24,0.010779,,
556,49956,0.3826,0.9543,13,0.010033,,
557,49981,0.3822,0.9121,25,0.007300,,
558,50007,0.3819,0.9086,26,0.004539,,
559,50020,0.3818,0.9543,13,0.013837,,
560,50046,0.3814,0.9086,26,0.010014,,
561,50058,0.3813,0.9578,12,0.007648,,
562,50080,0.3811,0.9227,22,0.003555,,
563,50102,0.3808,0.9227,22,0.005136,,
564,50119,0.3806,0.9402,17,0.007792,,
565,50131,0.3804,0.9578,12,0.001750,,
566,50149,0.3802,0.9367,18,0.003444,,
567,50160,0.3801,0.9613,11,0.014596,,
568,50179,0.3798,0.9332,19,0.003283,,
569,50197,0.3796,0.9367,18,0.007622,,
570,50215,0.3794,0.9367,18,0.008356,,
571,50230,0.3792,0.9473,15,0.003261,,
572,50253,0.3789,0.9191,23,0.007787,,
573,50271,0.3787,0.9367,18,0.003486,,
574,50286,0.3785,0.9473,15,0.009218,,
575,50307,0.3782,0.9262,21,0.004424,,
576,50321,0.3780,0.9508,14,0.005913,,
577,50335,0.3779,0.9508,14,0.012197,,
578,50350,0.3777,0.9473,15,0.006264,,
579,50367,0.3775,0.9402,17,0.004377,,
