episode,steps,epsilon,episode_reward,episode_length,loss,eval_success_rate,eval_avg_reward
69,14685,0.8190,0.2652,209,0.001313,,
70,14941,0.8159,0.0000,256,0.001844,,
71,14991,0.8153,0.8242,50,0.001036,,
72,15247,0.8121,0.0000,256,0.001923,,
73,15295,0.8115,0.8313,48,0.002010,,
74,15444,0.8097,0.4762,149,0.001238,,
75,15693,0.8066,0.1246,249,0.001536,,
76,15949,0.8034,0.0000,256,0.002198,,
77,16205,0.8002,0.0000,256,0.001543,,
78,16336,0.7986,0.5395,131,0.001589,,
79,16382,0.7980,0.8383,46,0.002126,,
80,16638,0.7949,0.0000,256,0.001587,,
81,16678,0.7944,0.8594,40,0.001930,,
82,16934,0.7912,0.0000,256,0.001337,,
83,17190,0.7880,0.0000,256,0.002155,,
84,17446,0.7849,0.0000,256,0.001727,,
85,17550,0.7836,0.6344,104,0.001597,,
86,17649,0.7823,0.6520,99,0.001897,,
87,17905,0.7792,0.0000,256,0.001994,,
88,18062,0.7772,0.4480,157,0.001719,,
89,18107,0.7767,0.8418,45,0.000910,,
90,18363,0.7735,0.0000,256,0.001708,,
91,18619,0.7704,0.0000,256,0.001203,,
92,18677,0.7696,0.7961,58,0.001701,,
93,18933,0.7665,0.0000,256,0.001712,,
94,19038,0.7652,0.6309,105,0.001766,,
95,19125,0.7641,0.6941,87,0.001443,,
96,19163,0.7636,0.8664,38,0.001513,,
97,19342,0.7614,0.3707,179,0.001983,,
98,19598,0.7582,0.0000,256,0.001368,,
99,19854,0.7551,0.0000,256,0.001314,,
100,20110,0.7519,0.0000,256,0.001536,,
101,20160,0.7513,0.8242,50,0.000959,,
102,20259,0.7501,0.6520,99,0.001392,,
103,20515,0.7469,0.0000,256,0.001583,,
104,20771,0.7437,0.0000,256,0.001617,,
105,21027,0.7406,0.0000,256,0.001429,,
106,21283,0.7374,0.0000,256,0.001261,,
107,21539,0.7342,0.0000,256,0.001450,,
108,21795,0.7311,0.0000,256,0.001556,,
109,22051,0.7279,0.1000,256,0.001901,,
110,22307,0.7247,0.0000,256,0.001966,,
111,22563,0.7216,0.0000,256,0.002291,,
112,22819,0.7184,0.0000,256,0.001413,,
113,22850,0.7180,0.8910,31,0.002308,,
114,23106,0.7148,0.0000,256,0.002384,,
115,23156,0.7142,0.8242,50,0.002019,,
116,23412,0.7111,0.0000,256,0.002085,,
117,23668,0.7079,0.0000,256,0.001911,,
118,23924,0.7047,0.0000,256,0.001506,,
119,24180,0.7016,0.0000,256,0.001777,,
120,24436,0.6984,0.0000,256,0.002130,,
121,24468,0.6980,0.8875,32,0.001393,,
122,24724,0.6948,0.0000,256,0.001698,,
123,24980,0.6917,0.0000,256,0.002149,,
124,25236,0.6885,0.0000,256,0.001399,,
125,25492,0.6853,0.0000,256,0.001724,,
126,25748,0.6822,0.0000,256,0.001776,,
127,26004,0.6790,0.0000,256,0.001479,,
128,26260,0.6758,0.0000,256,0.001682,,
129,26516,0.6727,0.0000,256,0.001652,,
130,26772,0.6695,0.0000,256,0.001660,,
131,27028,0.6663,0.0000,256,0.001493,,
132,27284,0.6632,0.0000,256,0.001639,,
133,27540,0.6600,0.0000,256,0.002257,,
134,27796,0.6568,0.0000,256,0.001804,,
135,28052,0.6536,0.0000,256,0.001543,,
136,28308,0.6505,0.0000,256,0.001998,,
137,28564,0.6473,0.0000,256,0.001701,,
138,28820,0.6441,0.0000,256,0.001730,,
139,29076,0.6410,0.0000,256,0.001955,,
140,29332,0.6378,0.0000,256,0.002120,,
141,29588,0.6346,0.0000,256,0.002175,,
142,29844,0.6315,0.0000,256,0.001847,,
143,30100,0.6283,0.0000,256,0.001806,,
144,30356,0.6251,0.0000,256,0.001545,,
145,30612,0.6220,0.0000,256,0.001945,,
146,30868,0.6188,0.0000,256,0.002125,,
147,31090,0.6160,0.2195,222,0.001554,,
148,31346,0.6129,0.0000,256,0.001769,,
149,31602,0.6097,0.0000,256,0.001913,,
150,31858,0.6065,0.0000,256,0.001714,,
151,32114,0.6034,0.0000,256,0.002141,,
152,32370,0.6002,0.0000,256,0.002041,,
153,32626,0.5970,0.0000,256,0.001706,,
154,32882,0.5939,0.0000,256,0.001824,,
155,33138,0.5907,0.0000,256,0.001743,,
156,33394,0.5875,0.0000,256,0.001717,,
157,33650,0.5843,0.0000,256,0.001933,,
158,33906,0.5812,0.0000,256,0.001659,,
159,34162,0.5780,0.0000,256,0.001804,,
160,34418,0.5748,0.0000,256,0.001557,,
161,34674,0.5717,0.0000,256,0.001740,,
162,34930,0.5685,0.0000,256,0.001577,,
163,35186,0.5653,0.0000,256,0.001467,,
164,35442,0.5622,0.0000,256,0.001591,,
165,35698,0.5590,0.0000,256,0.001943,,
166,35954,0.5558,0.0000,256,0.001741,,
167,36172,0.5532,0.2336,218,0.002057,,
168,36428,0.5500,0.0000,256,0.001869,,
169,36684,0.5468,0.0000,256,0.001706,,
170,36940,0.5437,0.0000,256,0.001608,,
171,37196,0.5405,0.0000,256,0.001469,,
172,37385,0.5381,0.3355,189,0.001611,,
173,37641,0.5349,0.0000,256,0.001795,,
174,37897,0.5318,0.0000,256,0.001761,,
175,37974,0.5308,0.7293,77,0.003019,,
176,38049,0.5299,0.7363,75,0.001474,,
177,38305,0.5267,0.0000,256,0.001462,,
178,38339,0.5263,0.8805,34,0.001216,,
179,38461,0.5248,0.5711,122,0.001827,,
180,38490,0.5245,0.8980,29,0.002526,,
181,38746,0.5213,0.0000,256,0.002106,,
182,39002,0.5181,0.0000,256,0.002184,,
183,39258,0.5149,0.0000,256,0.001588,,
184,39514,0.5118,0.0000,256,0.001969,,
185,39770,0.5086,0.0000,256,0.001448,,
186,40026,0.5054,0.0000,256,0.001487,,
187,40186,0.5035,0.4375,160,0.001772,,
188,40442,0.5003,0.0000,256,0.001620,,
189,40481,0.4998,0.8629,39,0.001662,,
190,40496,0.4997,0.9473,15,0.001546,,
191,40594,0.4984,0.6555,98,0.002107,,
192,40850,0.4952,0.0000,256,0.001615,,
193,40880,0.4949,0.8945,30,0.002586,,
194,40898,0.4947,0.9367,18,0.001698,,
195,40963,0.4939,0.7715,65,0.001224,,
196,41219,0.4907,0.0000,256,0.001398,,
197,41475,0.4875,0.0000,256,0.001874,,
198,41731,0.4844,0.0000,256,0.001570,,
199,41987,0.4812,0.0000,256,0.001625,,
200,42126,0.4795,0.5113,139,0.001492,,
201,42239,0.4781,0.6027,113,0.001708,,
202,42412,0.4759,0.3918,173,0.002158,,
203,42434,0.4756,0.9227,22,0.001373,,
204,42484,0.4751,0.8242,50,0.002660,,
205,42718,0.4721,0.1773,234,0.001871,,
206,42732,0.4720,0.9508,14,0.000928,,
207,42988,0.4688,0.0000,256,0.001496,,
208,43017,0.4684,0.8980,29,0.001321,,
209,43273,0.4653,0.0000,256,0.001443,,
210,43380,0.4640,0.6238,107,0.001785,,
211,43636,0.4608,0.0000,256,0.001655,,
212,43764,0.4592,0.5500,128,0.001606,,
213,43979,0.4565,0.2441,215,0.001916,,
214,44040,0.4558,0.7855,61,0.002298,,
215,44112,0.4549,0.7469,72,0.001224,,
216,44368,0.4517,0.1000,256,0.002106,,
217,44624,0.4486,0.0000,256,0.001878,,
218,44650,0.4482,0.9086,26,0.001484,,
219,44668,0.4480,0.9367,18,0.001440,,
220,44825,0.4460,0.4480,157,0.001806,,
221,45002,0.4439,0.3777,177,0.002042,,
222,45016,0.4437,0.9508,14,0.001580,,
223,45086,0.4428,0.7539,70,0.001603,,
224,45122,0.4424,0.8734,36,0.001870,,
225,45205,0.4413,0.7082,83,0.002147,,
226,45241,0.4409,0.8734,36,0.001845,,
227,45258,0.4407,0.9402,17,0.001093,,
228,45417,0.4387,0.4410,159,0.001748,,
229,45432,0.4386,0.9473,15,0.001394,,
230,45588,0.4366,0.4516,156,0.002358,,
231,45608,0.4364,0.9297,20,0.001277,,
232,45649,0.4358,0.8559,41,0.001388,,
233,45673,0.4356,0.9156,24,0.001446,,
234,45929,0.4324,0.0000,256,0.002639,,
235,46087,0.4305,0.4445,158,0.002028,,
236,46133,0.4299,0.8383,46,0.002016,,
237,46165,0.4295,0.8875,32,0.001506,,
238,46188,0.4292,0.9191,23,0.001843,,
239,46215,0.4289,0.9051,27,0.003766,,
240,46245,0.4285,0.8945,30,0.001497,,
241,46398,0.4266,0.4621,153,0.003043,,
242,46458,0.4258,0.7891,60,0.002763,,
243,46545,0.4248,0.6941,87,0.001792,,
244,46559,0.4246,0.9508,14,0.001532,,
245,46575,0.4244,0.9437,16,0.001760,,
246,46620,0.4239,0.8418,45,0.001253,,
247,46641,0.4236,0.9262,21,0.002155,,
248,46661,0.4233,0.9297,20,0.001259,,
249,46723,0.4226,0.7820,62,0.003393,,
250,46820,0.4214,0.6590,97,0.001784,,
251,46887,0.4206,0.7645,67,0.002590,,
252,47038,0.4187,0.4691,151,0.002596,,
253,47127,0.4176,0.6871,89,0.003023,,
254,47202,0.4166,0.7363,75,0.001460,,
255,47232,0.4163,0.8945,30,0.001567,,
256,47250,0.4160,0.9367,18,0.001346,,
257,47266,0.4159,0.9437,16,0.001187,,
258,47434,0.4138,0.4094,168,0.001411,,
259,47447,0.4136,0.9543,13,0.001258,,
260,47503,0.4129,0.8031,56,0.001366,,
261,47538,0.4125,0.8770,35,0.001329,,
262,47739,0.4100,0.2934,201,0.002211,,
263,47754,0.4098,0.9473,15,0.001178,,
264,47895,0.4081,0.5043,141,0.001380,,
265,47975,0.4071,0.7188,80,0.002170,,
266,47999,0.4068,0.9156,24,0.001392,,
267,48016,0.4066,0.9402,17,0.002017,,
268,48035,0.4063,0.9332,19,0.004780,,
269,48084,0.4058,0.8277,49,0.001712,,
270,48098,0.4056,0.9508,14,0.001782,,
271,48141,0.4050,0.8488,43,0.002302,,
272,48339,0.4026,0.3039,198,0.002560,,
273,48359,0.4023,0.9297,20,0.004373,,
274,48391,0.4019,0.8875,32,0.003830,,
275,48402,0.4018,0.9613,11,0.002635,,
276,48416,0.4016,0.9508,14,0.003611,,
277,48501,0.4006,0.7012,85,0.002508,,
278,48559,0.3999,0.7961,58,0.001994,,
279,48576,0.3997,0.9402,17,0.001425,,
280,48597,0.3994,0.9262,21,0.003153,,
281,48622,0.3991,0.9121,25,0.001323,,
282,48639,0.3989,0.9402,17,0.001657,,
283,48653,0.3987,0.9508,14,0.001470,,
284,48669,0.3985,0.9437,16,0.001854,,
285,48717,0.3979,0.8313,48,0.003069,,
286,48737,0.3976,0.9297,20,0.002010,,
287,48758,0.3974,0.9262,21,0.003309,,
288,48774,0.3972,0.9437,16,0.001379,,
289,48821,0.3966,0.8348,47,0.003037,,
290,48846,0.3963,0.9121,25,0.001241,,
291,48864,0.3961,0.9367,18,0.002498,,
292,48890,0.3958,0.9086,26,0.001643,,
293,48913,0.3955,0.9191,23,0.002928,,
294,49033,0.3940,0.5781,120,0.002359,,
295,49054,0.3937,0.9262,21,0.001267,,
296,49093,0.3932,0.8629,39,0.002709,,
297,49111,0.3930,0.9367,18,0.001428,,
298,49135,0.3927,0.9156,24,0.005002,,
299,49150,0.3925,0.9473,15,0.001474,,
300,49164,0.3924,0.9508,14,0.003256,,
301,49183,0.3921,0.9332,19,0.003577,,
302,49205,0.3918,0.9227,22,0.002525,,
303,49220,0.3917,0.9473,15,0.001422,,
304,49235,0.3915,0.9473,15,0.003729,,
305,49358,0.3900,0.5676,123,0.003640,,
306,49374,0.3898,0.9437,16,0.005736,,
307,49388,0.3896,0.9508,14,0.001843,,
308,49408,0.3894,0.9297,20,0.003920,,
309,49429,0.3891,0.9262,21,0.001422,,
310,49481,0.3884,0.8172,52,0.002137,,
311,49499,0.3882,0.9367,18,0.006103,,
312,49515,0.3880,0.9437,16,0.001596,,
313,49576,0.3873,0.7855,61,0.003377,,
314,49594,0.3870,0.9367,18,0.001373,,
315,49613,0.3868,0.9332,19,0.003048,,
316,49627,0.3866,0.9508,14,0.003465,,
317,49641,0.3864,0.9508,14,0.002518,,
318,49682,0.3860,0.8559,41,0.001337,,
319,49724,0.3855,0.8523,42,0.002452,,
320,49737,0.3853,0.9543,13,0.003989,,
321,49759,0.3850,0.9227,22,0.004844,,
322,49803,0.3845,0.8453,44,0.002544,,
323,49831,0.3841,0.9016,28,0.003732,,
324,49851,0.3839,0.9297,20,0.002400,,
325,49874,0.3836,0.9191,23,0.004896,,
326,49898,0.3833,0.9156,24,0.003387,,
327,49920,0.3830,0.9227,22,0.005387,,
328,49932,0.3829,0.9578,12,0.004259,,
329,49951,0.3826,0.9332,19,0.001492,,
330,50006,0.3819,0.8066,55,0.003450,,
331,50027,0.3817,0.9262,21,0.003111,,
332,50047,0.3814,0.9297,20,0.002642,,
333,50063,0.3812,0.9437,16,0.003557,,
334,50079,0.3811,0.9437,16,0.001958,,
335,50095,0.3809,0.9437,16,0.003755,,
336,50107,0.3807,0.9578,12,0.002409,,
337,50124,0.3805,0.9402,17,0.003631,,
338,50138,0.3803,0.9508,14,0.001628,,
339,50151,0.3802,0.9543,13,0.004146,,
340,50177,0.3798,0.9086,26,0.001690,,
341,50206,0.3795,0.8980,29,0.003644,,
342,50222,0.3793,0.9437,16,0.004945,,
343,50236,0.3791,0.9508,14,0.001349,,
344,50265,0.3787,0.8980,29,0.005673,,
345,50282,0.3785,0.9402,17,0.003073,,
346,50295,0.3784,0.9543,13,0.001928,,
347,50354,0.3776,0.7926,59,0.002713,,
348,50368,0.3775,0.9508,14,0.001666,,
349,50381,0.3773,0.9543,13,0.001548,,
350,50454,0.3764,0.7434,73,0.003581,,
351,50477,0.3761,0.9191,23,0.001894,,
352,50524,0.3756,0.8348,47,0.002895,,
353,50545,0.3753,0.9262,21,0.003097,,
354,50579,0.3749,0.8805,34,0.003411,,
355,50592,0.3747,0.9543,13,0.001336,,
356,50675,0.3737,0.7082,83,0.003048,,
357,50689,0.3735,0.9508,14,0.003786,,
358,50711,0.3732,0.9227,22,0.002650,,
359,50728,0.3730,0.9402,17,0.004554,,
360,50779,0.3724,0.8207,51,0.003953,,
361,50796,0.3722,0.9402,17,0.001471,,
362,50849,0.3715,0.8137,53,0.002253,,
363,50862,0.3713,0.9543,13,0.001485,,
364,50877,0.3712,0.9473,15,0.004727,,
365,50893,0.3710,0.9437,16,0.002679,,
366,50910,0.3708,0.9402,17,0.001204,,
367,50997,0.3697,0.6941,87,0.001572,,
368,51039,0.3692,0.8523,42,0.003323,,
369,51060,0.3689,0.9262,21,0.004773,,
370,51078,0.3687,0.9367,18,0.003878,,
371,51108,0.3683,0.8945,30,0.004328,,
372,51123,0.3681,0.9473,15,0.001545,,
373,51138,0.3679,0.9473,15,0.001582,,
374,51212,0.3670,0.7398,74,0.002285,,
375,51230,0.3668,0.9367,18,0.005125,,
376,51252,0.3665,0.9227,22,0.001962,,
377,51265,0.3664,0.9543,13,0.002629,,
378,51288,0.3661,0.9191,23,0.001903,,
379,51299,0.3660,0.9613,11,0.001737,,
380,51316,0.3658,0.9402,17,0.001139,,
381,51337,0.3655,0.9262,21,0.003082,,
382,51357,0.3652,0.9297,20,0.003085,,
383,51376,0.3650,0.9332,19,0.004872,,
384,51395,0.3648,0.9332,19,0.004785,,
385,51412,0.3646,0.9402,17,0.001539,,
386,51425,0.3644,0.9543,13,0.003693,,
387,51448,0.3641,0.9191,23,0.003492,,
388,51465,0.3639,0.9402,17,0.001983,,
389,51486,0.3636,0.9262,21,0.003402,,
390,51500,0.3635,0.9508,14,0.006509,,
391,51516,0.3633,0.9437,16,0.001837,,
392,51571,0.3626,0.8066,55,0.001981,,
393,51640,0.3617,0.7574,69,0.002619,,
394,51655,0.3615,0.9473,15,0.001256,,
395,51673,0.3613,0.9367,18,0.001388,,
396,51688,0.3612,0.9473,15,0.004100,,
397,51708,0.3609,0.9297,20,0.006660,,
398,51756,0.3603,0.8313,48,0.004473,,
399,51768,0.3602,0.9578,12,0.001648,,
400,51788,0.3599,0.9297,20,0.002256,,
401,51806,0.3597,0.9367,18,0.007980,,
402,51825,0.3594,0.9332,19,0.001143,,
403,51839,0.3593,0.9508,14,0.004128,,
404,51923,0.3582,0.7047,84,0.003526,,
405,51941,0.3580,0.9367,18,0.002986,,
406,51969,0.3576,0.9016,28,0.002001,,
407,51989,0.3574,0.9297,20,0.004899,,
408,52011,0.3571,0.9227,22,0.001540,,
409,52029,0.3569,0.9367,18,0.005504,,
410,52048,0.3567,0.9332,19,0.005290,,
411,52065,0.3565,0.9402,17,0.004212,,
412,52100,0.3561,0.8770,35,0.003401,,
413,52174,0.3551,0.7398,74,0.004304,,
414,52192,0.3549,0.9367,18,0.004889,,
415,52208,0.3547,0.9437,16,0.002387,,
416,52224,0.3545,0.9437,16,0.004294,,
417,52241,0.3543,0.9402,17,0.002829,,
418,52260,0.3541,0.9332,19,0.001713,,
419,52279,0.3538,0.9332,19,0.003602,,
420,52321,0.3533,0.8523,42,0.002186,,
421,52342,0.3530,0.9262,21,0.001498,,
422,52400,0.3523,0.7961,58,0.004085,,
423,52426,0.3520,0.9086,26,0.001961,,
424,52443,0.3518,0.9402,17,0.002152,,
425,52462,0.3515,0.9332,19,0.003028,,
426,52473,0.3514,0.9613,11,0.001910,,
427,52494,0.3512,0.9262,21,0.005446,,
428,52506,0.3510,0.9578,12,0.006090,,
429,52527,0.3508,0.9262,21,0.003397,,
430,52558,0.3504,0.8910,31,0.002496,,
431,52574,0.3502,0.9437,16,0.001148,,
432,52599,0.3499,0.9121,25,0.002699,,
433,52615,0.3497,0.9437,16,0.007212,,
434,52669,0.3490,0.8102,54,0.003648,,
435,52690,0.3487,0.9262,21,0.001366,,
436,52736,0.3482,0.8383,46,0.002516,,
437,52750,0.3480,0.9508,14,0.005342,,
438,52771,0.3477,0.9262,21,0.003923,,
439,52785,0.3475,0.9508,14,0.003488,,
440,52801,0.3473,0.9437,16,0.003532,,
441,52846,0.3468,0.8418,45,0.002107,,
442,52862,0.3466,0.9437,16,0.004512,,
443,52877,0.3464,0.9473,15,0.006904,,
444,52893,0.3462,0.9437,16,0.005171,,
445,52914,0.3460,0.9262,21,0.004581,,
446,52931,0.3458,0.9402,17,0.001838,,
447,52945,0.3456,0.9508,14,0.001610,,
448,52965,0.3453,0.9297,20,0.006887,,
449,52980,0.3452,0.9473,15,0.003972,,
450,52995,0.3450,0.9473,15,0.002474,,
451,53011,0.3448,0.9437,16,0.002181,,
452,53030,0.3445,0.9332,19,0.003414,,
453,53041,0.3444,0.9613,11,0.003172,,
454,53061,0.3441,0.9297,20,0.003303,,
455,53080,0.3439,0.9332,19,0.002332,,
456,53097,0.3437,0.9402,17,0.006322,,
457,53118,0.3434,0.9262,21,0.001931,,
458,53136,0.3432,0.9367,18,0.006187,,
459,53153,0.3430,0.9402,17,0.004631,,
460,53168,0.3428,0.9473,15,0.001154,,
461,53197,0.3424,0.8980,29,0.003795,,
462,53219,0.3422,0.9227,22,0.003917,,
463,53243,0.3419,0.9156,24,0.003592,,
464,53263,0.3416,0.9297,20,0.002569,,
465,53302,0.3412,0.8629,39,0.005283,,
466,53369,0.3403,0.7645,67,0.006215,,
467,53392,0.3401,0.9191,23,0.001967,,
468,53406,0.3399,0.9508,14,0.005186,,
469,53421,0.3397,0.9473,15,0.004398,,
470,53437,0.3395,0.9437,16,0.005344,,
471,53453,0.3393,0.9437,16,0.003873,,
472,53470,0.3391,0.9402,17,0.004400,,
473,53486,0.3389,0.9437,16,0.001744,,
474,53499,0.3387,0.9543,13,0.003808,,
475,53519,0.3385,0.9297,20,0.001845,,
476,53532,0.3383,0.9543,13,0.004742,,
477,53588,0.3376,0.8031,56,0.003725,,
478,53601,0.3374,0.9543,13,0.002974,,
479,53626,0.3371,0.9121,25,0.003805,,
480,53646,0.3369,0.9297,20,0.002521,,
481,53665,0.3367,0.9332,19,0.004877,,
482,53680,0.3365,0.9473,15,0.004737,,
483,53698,0.3363,0.9367,18,0.004666,,
484,53718,0.3360,0.9297,20,0.005763,,
485,53757,0.3355,0.8629,39,0.004403,,
486,53773,0.3353,0.9437,16,0.004848,,
487,53787,0.3352,0.9508,14,0.001761,,
488,53800,0.3350,0.9543,13,0.001446,,
489,53818,0.3348,0.9367,18,0.004565,,
490,53834,0.3346,0.9437,16,0.002881,,
491,53848,0.3344,0.9508,14,0.003962,,
492,53866,0.3342,0.9367,18,0.004224,,
493,53885,0.3339,0.9332,19,0.002272,,
494,53922,0.3335,0.8699,37,0.003254,,
495,53938,0.3333,0.9437,16,0.001848,,
496,53958,0.3330,0.9297,20,0.006821,,
497,53970,0.3329,0.9578,12,0.003623,,
498,53984,0.3327,0.9508,14,0.004669,,
499,53998,0.3325,0.9508,14,0.003989,,
500,54017,0.3323,0.9332,19,0.006046,1.0000,0.9613
501,54038,0.3320,0.9262,21,0.002371,,
502,54062,0.3317,0.9156,24,0.005208,,
503,54076,0.3316,0.9508,14,0.006368,,
504,54097,0.3313,0.9262,21,0.001610,,
505,54117,0.3311,0.9297,20,0.004719,,
506,54137,0.3308,0.9297,20,0.005399,,
507,54151,0.3307,0.9508,14,0.001757,,
508,54179,0.3303,0.9016,28,0.002756,,
509,54194,0.3301,0.9473,15,0.005793,,
510,54208,0.3300,0.9508,14,0.007730,,
511,54221,0.3298,0.9543,13,0.002629,,
512,54235,0.3296,0.9508,14,0.003439,,
513,54265,0.3292,0.8945,30,0.004515,,
514,54281,0.3290,0.9437,16,0.002165,,
515,54301,0.3288,0.9297,20,0.003996,,
516,54332,0.3284,0.8910,31,0.003345,,
517,54348,0.3282,0.9437,16,0.005522,,
518,54362,0.3280,0.9508,14,0.005121,,
519,54380,0.3278,0.9367,18,0.005368,,
520,54395,0.3276,0.9473,15,0.003326,,
521,54416,0.3274,0.9262,21,0.002930,,
522,54430,0.3272,0.9508,14,0.001675,,
523,54448,0.3270,0.9367,18,0.003001,,
524,54469,0.3267,0.9262,21,0.002967,,
525,54482,0.3266,0.9543,13,0.001830,,
526,54502,0.3263,0.9297,20,0.005439,,
527,54515,0.3262,0.9543,13,0.006985,,
528,54526,0.3260,0.9613,11,0.003845,,
529,54539,0.3259,0.9543,13,0.001667,,
530,54554,0.3257,0.9473,15,0.002989,,
531,54567,0.3255,0.9543,13,0.003375,,
532,54582,0.3253,0.9473,15,0.006615,,
533,54595,0.3252,0.9543,13,0.001660,,
534,54613,0.3249,0.9367,18,0.003176,,
535,54631,0.3247,0.9367,18,0.006745,,
536,54653,0.3244,0.9227,22,0.002483,,
537,54674,0.3242,0.9262,21,0.001668,,
538,54697,0.3239,0.9191,23,0.004061,,
539,54712,0.3237,0.9473,15,0.002444,,
540,54729,0.3235,0.9402,17,0.002382,,
541,54744,0.3233,0.9473,15,0.005557,,
542,54759,0.3231,0.9473,15,0.005537,,
543,54775,0.3229,0.9437,16,0.004703,,
544,54789,0.3227,0.9508,14,0.004816,,
545,54816,0.3224,0.9051,27,0.005678,,
546,54833,0.3222,0.9402,17,0.004538,,
547,54850,0.3220,0.9402,17,0.001798,,
548,54869,0.3218,0.9332,19,0.007607,,
549,54884,0.3216,0.9473,15,0.002520,,
550,54899,0.3214,0.9473,15,0.005335,,
551,54910,0.3213,0.9613,11,0.004031,,
552,54924,0.3211,0.9508,14,0.007639,,
553,54948,0.3208,0.9156,24,0.004216,,
554,54963,0.3206,0.9473,15,0.005600,,
555,54975,0.3205,0.9578,12,0.004038,,
556,54989,0.3203,0.9508,14,0.001870,,
557,55005,0.3201,0.9437,16,0.003076,,
558,55023,0.3199,0.9367,18,0.004925,,
559,55040,0.3197,0.9402,17,0.003397,,
560,55056,0.3195,0.9437,16,0.003323,,
561,55077,0.3192,0.9262,21,0.007215,,
562,55093,0.3190,0.9437,16,0.004495,,
563,55121,0.3186,0.9016,28,0.003723,,
564,55141,0.3184,0.9297,20,0.003131,,
565,55159,0.3182,0.9367,18,0.007563,,
566,55177,0.3179,0.9367,18,0.002753,,
567,55194,0.3177,0.9402,17,0.002059,,
568,55217,0.3174,0.9191,23,0.004704,,
569,55233,0.3172,0.9437,16,0.002608,,
570,55247,0.3171,0.9508,14,0.007160,,
571,55266,0.3169,0.9332,19,0.004757,,
572,55281,0.3167,0.9473,15,0.002595,,
573,55297,0.3165,0.9437,16,0.003395,,
574,55312,0.3163,0.9473,15,0.001785,,
575,55325,0.3161,0.9543,13,0.003786,,
576,55344,0.3159,0.9332,19,0.005208,,
577,55360,0.3157,0.9437,16,0.002546,,
578,55371,0.3156,0.9613,11,0.004232,,
579,55387,0.3154,0.9437,16,0.006097,,
